#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
1700016K19Rik	Ate1	10090.ENSMUSP00000063358	10090.ENSMUSP00000033139	0	0	0	0	0	0.051	0	0.487	0.492
Ace2	Prss57	10090.ENSMUSP00000107890	10090.ENSMUSP00000132215	0	0	0	0	0	0.050	0	0.477	0.482
Ace2	Tmprss11e	10090.ENSMUSP00000107890	10090.ENSMUSP00000124534	0	0	0	0	0	0.066	0	0.510	0.523
Ace2	Ace3	10090.ENSMUSP00000107890	10090.ENSMUSP00000140827	0	0	0.109	0.861	0	0	0	0.609	0.637
Ace2	Mmel1	10090.ENSMUSP00000107890	10090.ENSMUSP00000131753	0	0	0	0	0	0	0	0.676	0.676
Ace2	Ctsl	10090.ENSMUSP00000107890	10090.ENSMUSP00000152169	0	0	0	0	0	0	0	0.838	0.838
Ace2	Furin	10090.ENSMUSP00000107890	10090.ENSMUSP00000113793	0	0	0	0	0	0	0	0.864	0.864
Ace2	Mme	10090.ENSMUSP00000107890	10090.ENSMUSP00000142205	0	0	0	0	0.103	0	0.900	0.696	0.970
Ace3	Tmprss2	10090.ENSMUSP00000140827	10090.ENSMUSP00000000395	0	0	0	0	0	0	0	0.590	0.590
Ace3	Npepps	10090.ENSMUSP00000140827	10090.ENSMUSP00000001480	0	0	0	0	0.053	0	0	0.538	0.543
Ace3	Akt1	10090.ENSMUSP00000140827	10090.ENSMUSP00000001780	0	0	0	0	0	0	0	0.538	0.538
Ace3	Tgfb1	10090.ENSMUSP00000140827	10090.ENSMUSP00000002678	0	0	0	0	0	0	0	0.538	0.538
Ace3	Ece2	10090.ENSMUSP00000140827	10090.ENSMUSP00000003898	0	0	0	0	0	0	0	0.569	0.569
Ace3	Thop1	10090.ENSMUSP00000140827	10090.ENSMUSP00000005057	0	0	0	0	0	0	0	0.538	0.538
Ace3	Plg	10090.ENSMUSP00000140827	10090.ENSMUSP00000014578	0	0	0	0	0	0	0	0.523	0.523
Ace3	Ctsg	10090.ENSMUSP00000140827	10090.ENSMUSP00000015583	0	0	0	0	0	0	0	0.446	0.446
Ace3	Mmp9	10090.ENSMUSP00000140827	10090.ENSMUSP00000017881	0	0	0	0	0	0	0	0.538	0.538
Ace3	Cma1	10090.ENSMUSP00000140827	10090.ENSMUSP00000022834	0	0	0	0	0	0	0	0.569	0.569
Ace3	Lvrn	10090.ENSMUSP00000140827	10090.ENSMUSP00000025358	0	0	0	0	0.093	0	0	0.538	0.563
Ace3	Enpep	10090.ENSMUSP00000140827	10090.ENSMUSP00000029658	0	0	0	0	0.053	0	0	0.601	0.606
Ace3	F3	10090.ENSMUSP00000140827	10090.ENSMUSP00000029771	0	0	0	0	0	0	0	0.432	0.432
Ace3	Atp6ap2	10090.ENSMUSP00000140827	10090.ENSMUSP00000033313	0	0	0	0	0	0	0	0.582	0.582
Ace3	Plat	10090.ENSMUSP00000140827	10090.ENSMUSP00000033941	0	0	0	0	0	0	0	0.448	0.448
Ace3	Mmp2	10090.ENSMUSP00000140827	10090.ENSMUSP00000034187	0	0	0	0	0	0	0	0.461	0.461
Ace3	Ctrb1	10090.ENSMUSP00000140827	10090.ENSMUSP00000034435	0	0	0	0	0	0	0	0.451	0.451
Ace3	Lnpep	10090.ENSMUSP00000140827	10090.ENSMUSP00000036998	0	0	0	0	0.053	0	0	0.538	0.543
Ace3	Mcpt4	10090.ENSMUSP00000140827	10090.ENSMUSP00000038103	0	0	0	0	0	0	0	0.569	0.569
Ace3	Dpp4	10090.ENSMUSP00000140827	10090.ENSMUSP00000044050	0	0	0	0	0	0	0	0.538	0.538
Ace3	Ren1	10090.ENSMUSP00000140827	10090.ENSMUSP00000092135	0	0	0	0	0	0	0	0.691	0.691
Ace3	Prep	10090.ENSMUSP00000140827	10090.ENSMUSP00000097444	0	0	0	0	0	0	0	0.566	0.566
Ace3	Adam17	10090.ENSMUSP00000140827	10090.ENSMUSP00000099087	0	0	0	0	0.083	0	0	0.475	0.498
Ace3	Ece1	10090.ENSMUSP00000140827	10090.ENSMUSP00000099576	0	0	0	0	0	0	0	0.557	0.557
Ace3	Anpep	10090.ENSMUSP00000140827	10090.ENSMUSP00000103015	0	0	0	0	0.093	0	0	0.523	0.548
Ace3	Sirt1	10090.ENSMUSP00000140827	10090.ENSMUSP00000112595	0	0	0	0	0	0	0	0.409	0.409
Ace3	Gm49333	10090.ENSMUSP00000140827	10090.ENSMUSP00000113475	0	0	0	0	0	0	0	0.538	0.538
Ace3	Ide	10090.ENSMUSP00000140827	10090.ENSMUSP00000121358	0	0	0	0	0	0	0	0.472	0.472
Ace3	Mmel1	10090.ENSMUSP00000140827	10090.ENSMUSP00000131753	0	0	0	0	0	0	0	0.644	0.644
Ace3	Mme	10090.ENSMUSP00000140827	10090.ENSMUSP00000142205	0	0	0	0	0	0	0	0.627	0.627
Acr	Adam2	10090.ENSMUSP00000023295	10090.ENSMUSP00000022618	0	0	0	0	0.129	0	0	0.488	0.535
Acr	St14	10090.ENSMUSP00000023295	10090.ENSMUSP00000034478	0	0	0.131	0.684	0	0	0	0.394	0.450
Acr	Ctrb1	10090.ENSMUSP00000023295	10090.ENSMUSP00000034435	0	0	0.144	0.786	0	0.169	0	0.351	0.498
Acr	Adam3	10090.ENSMUSP00000023295	10090.ENSMUSP00000033958	0	0	0	0	0.166	0	0	0.480	0.548
Adam10	Akt1	10090.ENSMUSP00000063839	10090.ENSMUSP00000001780	0	0	0	0	0.119	0.059	0	0.531	0.577
Adam10	Ncstn	10090.ENSMUSP00000063839	10090.ENSMUSP00000003550	0	0	0	0	0.061	0.097	0	0.850	0.862
Adam10	Ctsb	10090.ENSMUSP00000063839	10090.ENSMUSP00000006235	0	0	0	0	0.079	0.041	0	0.388	0.412
Adam10	Ctnnb1	10090.ENSMUSP00000063839	10090.ENSMUSP00000007130	0	0	0	0	0.079	0	0	0.458	0.479
Adam10	Adam19	10090.ENSMUSP00000063839	10090.ENSMUSP00000011400	0	0	0	0.567	0	0	0	0.530	0.530
Adam10	Mmp13	10090.ENSMUSP00000063839	10090.ENSMUSP00000015394	0	0	0	0	0	0	0	0.404	0.404
Adam10	Ctss	10090.ENSMUSP00000063839	10090.ENSMUSP00000015667	0	0	0	0	0.045	0.041	0	0.419	0.422
Adam10	Mmp9	10090.ENSMUSP00000063839	10090.ENSMUSP00000017881	0	0	0	0	0	0	0	0.637	0.637
Adam10	Mmp8	10090.ENSMUSP00000063839	10090.ENSMUSP00000018765	0	0	0	0	0	0	0	0.418	0.418
Adam10	Mmp7	10090.ENSMUSP00000063839	10090.ENSMUSP00000018767	0	0	0	0	0	0	0	0.631	0.631
Adam10	Adamts5	10090.ENSMUSP00000063839	10090.ENSMUSP00000023611	0	0	0	0	0	0	0	0.431	0.431
Adam10	Cd2ap	10090.ENSMUSP00000063839	10090.ENSMUSP00000024709	0	0	0	0	0.051	0	0	0.454	0.460
Adam10	F2	10090.ENSMUSP00000063839	10090.ENSMUSP00000028681	0	0	0	0	0	0	0	0.407	0.407
Adam10	Sppl2a	10090.ENSMUSP00000063839	10090.ENSMUSP00000028844	0	0	0	0	0.144	0	0	0.443	0.503
Adam10	Mmp24	10090.ENSMUSP00000063839	10090.ENSMUSP00000029141	0	0	0	0	0	0	0	0.503	0.503
Adam10	Mmp16	10090.ENSMUSP00000063839	10090.ENSMUSP00000029881	0	0	0	0	0.057	0	0	0.416	0.425
Adam10	Mmp3	10090.ENSMUSP00000063839	10090.ENSMUSP00000034497	0	0	0	0	0	0	0	0.500	0.500
Adam10	Bace1	10090.ENSMUSP00000063839	10090.ENSMUSP00000034591	0	0	0	0	0	0.097	0	0.839	0.849
Adam10	Aph1b	10090.ENSMUSP00000063839	10090.ENSMUSP00000034934	0	0	0	0	0	0.087	0	0.547	0.569
Adam10	Sppl2b	10090.ENSMUSP00000063839	10090.ENSMUSP00000036289	0	0	0	0	0.075	0	0	0.443	0.463
Adam10	Bace2	10090.ENSMUSP00000063839	10090.ENSMUSP00000043918	0	0	0	0	0	0.090	0	0.590	0.611
Adam10	Psenen	10090.ENSMUSP00000063839	10090.ENSMUSP00000044682	0	0	0	0	0.046	0.097	0	0.773	0.787
Adam10	Aph1a	10090.ENSMUSP00000063839	10090.ENSMUSP00000058846	0	0	0	0	0	0.097	0	0.533	0.560
Adam10	Casp3	10090.ENSMUSP00000063839	10090.ENSMUSP00000147767	0	0	0	0	0.052	0	0	0.405	0.412
Adam10	Adam12	10090.ENSMUSP00000063839	10090.ENSMUSP00000065213	0	0	0	0.564	0	0	0	0.438	0.438
Adam10	Gsk3b	10090.ENSMUSP00000063839	10090.ENSMUSP00000110398	0	0	0	0	0.073	0.059	0	0.452	0.481
Adam10	Bak1	10090.ENSMUSP00000063839	10090.ENSMUSP00000077757	0	0	0	0	0	0	0.540	0	0.540
Adam10	Mep1b	10090.ENSMUSP00000063839	10090.ENSMUSP00000080866	0	0	0	0	0	0	0	0.554	0.554
Adam10	Aph1c	10090.ENSMUSP00000063839	10090.ENSMUSP00000130359	0	0	0	0	0	0.087	0	0.543	0.565
Adam10	Mmp14	10090.ENSMUSP00000063839	10090.ENSMUSP00000087119	0	0	0	0	0	0	0	0.591	0.591
Adam10	Sirt1	10090.ENSMUSP00000063839	10090.ENSMUSP00000112595	0	0	0	0	0	0	0	0.593	0.593
Adam10	Adam9	10090.ENSMUSP00000063839	10090.ENSMUSP00000146545	0	0	0	0.582	0.067	0	0	0.596	0.607
Adam10	Furin	10090.ENSMUSP00000063839	10090.ENSMUSP00000113793	0	0	0	0	0	0	0	0.643	0.643
Adam10	Mmel1	10090.ENSMUSP00000063839	10090.ENSMUSP00000131753	0	0	0	0	0	0	0	0.646	0.646
Adam10	Mme	10090.ENSMUSP00000063839	10090.ENSMUSP00000142205	0	0	0	0	0	0.287	0	0.571	0.681
Adam10	Ide	10090.ENSMUSP00000063839	10090.ENSMUSP00000121358	0	0	0	0	0.080	0	0	0.674	0.687
Adam10	Spg7	10090.ENSMUSP00000063839	10090.ENSMUSP00000119552	0	0	0	0	0	0	0.720	0.101	0.737
Adam10	Psen2	10090.ENSMUSP00000063839	10090.ENSMUSP00000106735	0	0	0	0	0.065	0.090	0	0.750	0.768
Adam10	Psen1	10090.ENSMUSP00000063839	10090.ENSMUSP00000098786	0	0	0	0	0.095	0.097	0	0.794	0.817
Adam10	Adam17	10090.ENSMUSP00000063839	10090.ENSMUSP00000099087	0	0	0	0.675	0.061	0	0.900	0.590	0.958
Adam11	Adam19	10090.ENSMUSP00000069466	10090.ENSMUSP00000011400	0	0	0	0.773	0.042	0.422	0	0.157	0.492
Adam11	Adam2	10090.ENSMUSP00000069466	10090.ENSMUSP00000022618	0	0	0	0.683	0	0.330	0	0.192	0.436
Adam11	Adam7	10090.ENSMUSP00000069466	10090.ENSMUSP00000022640	0	0	0	0.711	0	0.330	0	0.172	0.422
Adam11	Adam28	10090.ENSMUSP00000069466	10090.ENSMUSP00000022642	0	0	0.097	0.703	0	0.422	0	0.158	0.522
Adam11	Mep1a	10090.ENSMUSP00000069466	10090.ENSMUSP00000024707	0	0	0	0	0	0	0	0.413	0.413
Adam11	Adam5	10090.ENSMUSP00000069466	10090.ENSMUSP00000052661	0	0	0	0.645	0	0.330	0	0.172	0.422
Adam11	Adam12	10090.ENSMUSP00000069466	10090.ENSMUSP00000065213	0	0	0.101	0.754	0	0.317	0	0.157	0.438
Adam11	Adam1b	10090.ENSMUSP00000069466	10090.ENSMUSP00000078343	0	0	0	0.680	0	0.330	0	0.174	0.423
Adam11	Adam22	10090.ENSMUSP00000069466	10090.ENSMUSP00000086139	0	0	0.051	0.948	0.073	0.422	0	0.077	0.468
Adam11	Adam23	10090.ENSMUSP00000069466	10090.ENSMUSP00000084633	0	0	0.052	0.937	0.093	0.422	0	0.105	0.496
Adam12	Adam19	10090.ENSMUSP00000065213	10090.ENSMUSP00000011400	0	0	0.069	0.908	0.089	0.317	0	0.121	0.423
Adam12	Mmp9	10090.ENSMUSP00000065213	10090.ENSMUSP00000017881	0	0	0	0	0.071	0	0	0.435	0.453
Adam12	Mmp7	10090.ENSMUSP00000065213	10090.ENSMUSP00000018767	0	0	0	0	0	0	0	0.426	0.426
Adam12	Adam7	10090.ENSMUSP00000065213	10090.ENSMUSP00000022640	0	0	0.097	0.768	0	0.317	0	0.120	0.410
Adam12	Adam28	10090.ENSMUSP00000065213	10090.ENSMUSP00000022642	0	0	0.082	0.818	0	0.317	0	0.274	0.505
Adam12	Adam5	10090.ENSMUSP00000065213	10090.ENSMUSP00000052661	0	0	0.095	0.695	0	0.317	0	0.129	0.414
Adam12	Adam1b	10090.ENSMUSP00000065213	10090.ENSMUSP00000078343	0	0	0	0.729	0	0.317	0	0.159	0.401
Adam12	Adam22	10090.ENSMUSP00000065213	10090.ENSMUSP00000086139	0	0	0	0.730	0	0.317	0	0.163	0.404
Adam12	Adam32	10090.ENSMUSP00000065213	10090.ENSMUSP00000113627	0	0	0	0.727	0	0.318	0	0.171	0.410
Adam12	Furin	10090.ENSMUSP00000065213	10090.ENSMUSP00000113793	0	0	0	0	0.046	0	0	0.431	0.434
Adam12	Adam23	10090.ENSMUSP00000065213	10090.ENSMUSP00000084633	0	0	0	0.743	0	0.317	0	0.223	0.447
Adam12	Pappa	10090.ENSMUSP00000065213	10090.ENSMUSP00000081545	0	0	0	0	0.047	0	0	0.459	0.463
Adam12	Mmp14	10090.ENSMUSP00000065213	10090.ENSMUSP00000087119	0	0	0	0	0.104	0	0	0.463	0.499
Adam12	Adam8	10090.ENSMUSP00000065213	10090.ENSMUSP00000101684	0	0	0.072	0.843	0	0.318	0	0.291	0.512
Adam15	Ece2	10090.ENSMUSP00000029676	10090.ENSMUSP00000003898	0	0	0	0	0.053	0	0	0.553	0.559
Adam15	Mmp14	10090.ENSMUSP00000029676	10090.ENSMUSP00000087119	0	0	0	0	0.053	0	0	0.460	0.467
Adam15	Gm49333	10090.ENSMUSP00000029676	10090.ENSMUSP00000113475	0	0	0	0	0.051	0	0	0.521	0.525
Adam17	Tmprss2	10090.ENSMUSP00000099087	10090.ENSMUSP00000000395	0	0	0	0	0	0	0	0.838	0.838
Adam17	Akt1	10090.ENSMUSP00000099087	10090.ENSMUSP00000001780	0	0	0	0	0.046	0.059	0	0.557	0.568
Adam17	Tgfb1	10090.ENSMUSP00000099087	10090.ENSMUSP00000002678	0	0	0	0	0.046	0	0	0.413	0.416
Adam17	Ncstn	10090.ENSMUSP00000099087	10090.ENSMUSP00000003550	0	0	0	0	0.058	0.090	0	0.722	0.741
Adam17	Mmp12	10090.ENSMUSP00000099087	10090.ENSMUSP00000005950	0	0	0	0	0.057	0	0	0.458	0.467
Adam17	Ctsb	10090.ENSMUSP00000099087	10090.ENSMUSP00000006235	0	0	0	0	0.091	0.050	0	0.371	0.409
Adam17	Ctnnb1	10090.ENSMUSP00000099087	10090.ENSMUSP00000007130	0	0	0	0	0.087	0	0	0.431	0.458
Adam17	Adam19	10090.ENSMUSP00000099087	10090.ENSMUSP00000011400	0	0	0	0.558	0.048	0	0	0.542	0.545
Adam17	Mmp13	10090.ENSMUSP00000099087	10090.ENSMUSP00000015394	0	0	0	0	0.047	0	0	0.503	0.506
Adam17	Ctss	10090.ENSMUSP00000099087	10090.ENSMUSP00000015667	0	0	0	0	0.070	0.053	0	0.451	0.475
Adam17	Mmp9	10090.ENSMUSP00000099087	10090.ENSMUSP00000017881	0	0	0	0	0.042	0	0	0.669	0.670
Adam17	Mmp8	10090.ENSMUSP00000099087	10090.ENSMUSP00000018765	0	0	0	0	0	0	0	0.503	0.503
Adam17	Mmp7	10090.ENSMUSP00000099087	10090.ENSMUSP00000018767	0	0	0	0	0	0	0	0.607	0.607
Adam17	Adamts1	10090.ENSMUSP00000099087	10090.ENSMUSP00000023610	0	0	0	0	0	0	0	0.512	0.512
Adam17	Adamts5	10090.ENSMUSP00000099087	10090.ENSMUSP00000023611	0	0	0	0	0	0	0	0.440	0.440
Adam17	F2	10090.ENSMUSP00000099087	10090.ENSMUSP00000028681	0	0	0	0	0	0	0	0.446	0.446
Adam17	Mmp16	10090.ENSMUSP00000099087	10090.ENSMUSP00000029881	0	0	0	0	0	0	0	0.412	0.412
Adam17	Mmp3	10090.ENSMUSP00000099087	10090.ENSMUSP00000034497	0	0	0	0	0	0	0	0.562	0.562
Adam17	Bace1	10090.ENSMUSP00000099087	10090.ENSMUSP00000034591	0	0	0	0	0	0.058	0	0.678	0.683
Adam17	Bace2	10090.ENSMUSP00000099087	10090.ENSMUSP00000043918	0	0	0	0	0	0.058	0	0.504	0.512
Adam17	Dpp4	10090.ENSMUSP00000099087	10090.ENSMUSP00000044050	0	0	0	0	0	0	0	0.520	0.520
Adam17	Psenen	10090.ENSMUSP00000099087	10090.ENSMUSP00000044682	0	0	0	0	0.046	0.090	0	0.692	0.709
Adam17	Aph1a	10090.ENSMUSP00000099087	10090.ENSMUSP00000058846	0	0	0	0	0.057	0.076	0	0.391	0.423
Adam17	Mep1b	10090.ENSMUSP00000099087	10090.ENSMUSP00000080866	0	0	0	0	0	0	0	0.430	0.430
Adam17	Mmp14	10090.ENSMUSP00000099087	10090.ENSMUSP00000087119	0	0	0	0	0.087	0	0	0.634	0.652
Adam17	Ren1	10090.ENSMUSP00000099087	10090.ENSMUSP00000092135	0	0	0	0	0.048	0.058	0	0.639	0.648
Adam17	Psen1	10090.ENSMUSP00000099087	10090.ENSMUSP00000098786	0	0	0	0	0.097	0.079	0	0.720	0.747
Adam17	Casp3	10090.ENSMUSP00000099087	10090.ENSMUSP00000147767	0	0	0	0	0.046	0	0	0.408	0.411
Adam17	Mmel1	10090.ENSMUSP00000099087	10090.ENSMUSP00000131753	0	0	0	0	0	0	0	0.423	0.423
Adam17	Casp8	10090.ENSMUSP00000099087	10090.ENSMUSP00000140546	0	0	0	0	0.071	0	0	0.404	0.423
Adam17	Nrd1	10090.ENSMUSP00000099087	10090.ENSMUSP00000102255	0	0	0	0	0.066	0	0	0.408	0.424
Adam17	Mme	10090.ENSMUSP00000099087	10090.ENSMUSP00000142205	0	0	0	0	0.047	0	0	0.432	0.436
Adam17	Adamts4	10090.ENSMUSP00000099087	10090.ENSMUSP00000151387	0	0	0	0	0	0	0	0.438	0.438
Adam17	Ctsl	10090.ENSMUSP00000099087	10090.ENSMUSP00000152169	0	0	0	0	0.069	0.053	0	0.450	0.474
Adam17	Ide	10090.ENSMUSP00000099087	10090.ENSMUSP00000121358	0	0	0	0	0.064	0	0	0.525	0.536
Adam17	Adam9	10090.ENSMUSP00000099087	10090.ENSMUSP00000146545	0	0	0	0.565	0.057	0	0	0.593	0.600
Adam17	Gsk3b	10090.ENSMUSP00000099087	10090.ENSMUSP00000110398	0	0	0	0	0	0.059	0	0.595	0.603
Adam17	Psen2	10090.ENSMUSP00000099087	10090.ENSMUSP00000106735	0	0	0	0	0.053	0.079	0	0.590	0.611
Adam17	Furin	10090.ENSMUSP00000099087	10090.ENSMUSP00000113793	0	0	0	0	0.061	0	0	0.683	0.690
Adam18	Adam24	10090.ENSMUSP00000033957	10090.ENSMUSP00000050727	0	0	0.164	0.724	0.158	0	0	0.222	0.405
Adam19	Adamts9	10090.ENSMUSP00000011400	10090.ENSMUSP00000126498	0	0	0	0	0.053	0	0	0.398	0.406
Adam19	Adam9	10090.ENSMUSP00000011400	10090.ENSMUSP00000146545	0	0	0	0.813	0.048	0	0	0.408	0.412
Adam19	Furin	10090.ENSMUSP00000011400	10090.ENSMUSP00000113793	0	0	0	0	0	0	0	0.435	0.435
Adam19	Adam2	10090.ENSMUSP00000011400	10090.ENSMUSP00000022618	0	0	0	0.730	0	0.422	0	0.131	0.476
Adam19	Adam1b	10090.ENSMUSP00000011400	10090.ENSMUSP00000078343	0	0	0	0.732	0	0.422	0	0.137	0.479
Adam19	Adam26a	10090.ENSMUSP00000011400	10090.ENSMUSP00000058256	0	0	0.113	0.772	0	0.422	0	0.082	0.489
Adam19	Adam25	10090.ENSMUSP00000011400	10090.ENSMUSP00000094420	0	0	0.112	0.757	0	0.422	0	0.085	0.490
Adam19	Adam22	10090.ENSMUSP00000011400	10090.ENSMUSP00000086139	0	0	0	0.733	0	0.421	0	0.164	0.495
Adam19	Adam23	10090.ENSMUSP00000011400	10090.ENSMUSP00000084633	0	0	0	0.739	0.059	0.421	0	0.170	0.508
Adam19	Adam7	10090.ENSMUSP00000011400	10090.ENSMUSP00000022640	0	0	0.102	0.759	0.064	0.422	0	0.139	0.526
Adam19	Adam28	10090.ENSMUSP00000011400	10090.ENSMUSP00000022642	0	0	0.096	0.817	0.064	0.421	0	0.150	0.528
Adam19	Adam8	10090.ENSMUSP00000011400	10090.ENSMUSP00000101684	0	0	0.078	0.851	0.119	0.422	0	0.121	0.532
Adam19	Adam32	10090.ENSMUSP00000011400	10090.ENSMUSP00000113627	0	0	0.122	0.695	0	0.422	0	0.160	0.536
Adam19	Adam5	10090.ENSMUSP00000011400	10090.ENSMUSP00000052661	0	0	0.149	0.685	0	0.422	0	0.150	0.545
Adam1a	Clgn	10090.ENSMUSP00000098320	10090.ENSMUSP00000002259	0	0	0	0	0.056	0	0	0.708	0.712
Adam1a	Calr3	10090.ENSMUSP00000098320	10090.ENSMUSP00000019876	0	0	0	0	0.049	0	0	0.670	0.672
Adam1a	Adam2	10090.ENSMUSP00000098320	10090.ENSMUSP00000022618	0	0	0.099	0.784	0	0	0	0.809	0.820
Adam1a	Prss37	10090.ENSMUSP00000098320	10090.ENSMUSP00000031967	0	0	0	0	0.045	0	0	0.552	0.554
Adam1a	Prss55	10090.ENSMUSP00000098320	10090.ENSMUSP00000086752	0	0	0	0	0	0	0	0.482	0.482
Adam1b	Clgn	10090.ENSMUSP00000078343	10090.ENSMUSP00000002259	0	0	0	0	0.060	0	0	0.612	0.620
Adam1b	Adam2	10090.ENSMUSP00000078343	10090.ENSMUSP00000022618	0	0	0.105	0.777	0.057	0.330	0	0.762	0.847
Adam1b	Adam7	10090.ENSMUSP00000078343	10090.ENSMUSP00000022640	0	0	0.131	0.668	0	0.330	0	0.249	0.525
Adam1b	Adam28	10090.ENSMUSP00000078343	10090.ENSMUSP00000022642	0	0	0.123	0.713	0.051	0.422	0	0.171	0.548
Adam1b	Adam3	10090.ENSMUSP00000078343	10090.ENSMUSP00000033958	0	0	0.148	0.706	0.116	0	0	0.271	0.403
Adam1b	Adam5	10090.ENSMUSP00000078343	10090.ENSMUSP00000052661	0	0	0.140	0.731	0.057	0.330	0	0.232	0.527
Adam1b	Adam22	10090.ENSMUSP00000078343	10090.ENSMUSP00000086139	0	0	0	0.672	0	0.422	0	0.136	0.479
Adam1b	Adam23	10090.ENSMUSP00000078343	10090.ENSMUSP00000084633	0	0	0	0.654	0	0.422	0	0.166	0.497
Adam2	Clgn	10090.ENSMUSP00000022618	10090.ENSMUSP00000002259	0	0	0	0	0.061	0	0	0.709	0.715
Adam2	Adam21	10090.ENSMUSP00000022618	10090.ENSMUSP00000008582	0	0	0.144	0.749	0.071	0	0.800	0.183	0.852
Adam2	Calr3	10090.ENSMUSP00000022618	10090.ENSMUSP00000019876	0	0	0	0	0	0	0	0.666	0.666
Adam2	Pcsk4	10090.ENSMUSP00000022618	10090.ENSMUSP00000020340	0	0	0	0	0	0	0	0.435	0.435
Adam2	Hspa5	10090.ENSMUSP00000022618	10090.ENSMUSP00000028222	0	0	0	0	0	0	0	0.403	0.403
Adam2	Prss21	10090.ENSMUSP00000022618	10090.ENSMUSP00000024928	0	0	0	0	0.104	0	0	0.362	0.404
Adam2	Adam23	10090.ENSMUSP00000022618	10090.ENSMUSP00000084633	0	0	0	0.674	0	0.422	0	0.156	0.491
Adam2	Adam5	10090.ENSMUSP00000022618	10090.ENSMUSP00000052661	0	0	0.079	0.840	0.142	0.330	0	0.152	0.491
Adam2	Prss55	10090.ENSMUSP00000022618	10090.ENSMUSP00000086752	0	0	0	0	0.047	0	0	0.491	0.494
Adam2	Adam22	10090.ENSMUSP00000022618	10090.ENSMUSP00000086139	0	0	0	0.662	0	0.422	0	0.189	0.511
Adam2	Adam28	10090.ENSMUSP00000022618	10090.ENSMUSP00000022642	0	0	0.127	0.726	0.050	0.422	0	0.174	0.551
Adam2	Park7	10090.ENSMUSP00000022618	10090.ENSMUSP00000101299	0	0	0	0	0	0	0	0.552	0.552
Adam2	Adam7	10090.ENSMUSP00000022618	10090.ENSMUSP00000022640	0	0	0.148	0.680	0.061	0.330	0	0.263	0.552
Adam2	Adam3	10090.ENSMUSP00000022618	10090.ENSMUSP00000033958	0	0	0.073	0.864	0.176	0	0	0.487	0.574
Adam2	Prss37	10090.ENSMUSP00000022618	10090.ENSMUSP00000031967	0	0	0	0	0.119	0	0	0.607	0.639
Adam2	Adam30	10090.ENSMUSP00000022618	10090.ENSMUSP00000060505	0	0	0.085	0.736	0.052	0	0.800	0.191	0.840
Adam2	Adam25	10090.ENSMUSP00000022618	10090.ENSMUSP00000094420	0	0	0.130	0.765	0.113	0	0.800	0.128	0.847
Adam21	Prss54	10090.ENSMUSP00000008582	10090.ENSMUSP00000058859	0	0	0	0	0.044	0	0	0.410	0.412
Adam21	Prss44	10090.ENSMUSP00000008582	10090.ENSMUSP00000095948	0	0	0	0	0.055	0	0	0.411	0.420
Adam21	Adam25	10090.ENSMUSP00000008582	10090.ENSMUSP00000094420	0	0	0.078	0.921	0.047	0	0.800	0.085	0.817
Adam21	Adam30	10090.ENSMUSP00000008582	10090.ENSMUSP00000060505	0	0	0.087	0.864	0.041	0	0.800	0.132	0.827
Adam22	Adam7	10090.ENSMUSP00000086139	10090.ENSMUSP00000022640	0	0	0	0.692	0	0.422	0	0.316	0.587
Adam22	Adam28	10090.ENSMUSP00000086139	10090.ENSMUSP00000022642	0	0	0	0.709	0.042	0.421	0	0.514	0.707
Adam22	Mmp16	10090.ENSMUSP00000086139	10090.ENSMUSP00000029881	0	0	0	0	0.214	0	0	0.275	0.406
Adam22	Adam5	10090.ENSMUSP00000086139	10090.ENSMUSP00000052661	0	0	0	0.642	0	0.422	0	0.116	0.467
Adam22	Adam26a	10090.ENSMUSP00000086139	10090.ENSMUSP00000058256	0	0	0	0.688	0	0.422	0	0.115	0.466
Adam22	Cntn2	10090.ENSMUSP00000086139	10090.ENSMUSP00000083707	0	0	0	0	0.143	0	0	0.765	0.790
Adam22	Adam23	10090.ENSMUSP00000086139	10090.ENSMUSP00000084633	0	0	0.056	0.922	0.076	0.421	0.400	0.766	0.916
Adam22	Adam25	10090.ENSMUSP00000086139	10090.ENSMUSP00000094420	0	0	0	0.683	0	0.422	0	0.113	0.465
Adam22	Adam32	10090.ENSMUSP00000086139	10090.ENSMUSP00000113627	0	0	0	0.661	0	0.422	0	0.183	0.508
Adam22	Adam8	10090.ENSMUSP00000086139	10090.ENSMUSP00000101684	0	0	0	0.671	0	0.422	0	0.273	0.562
Adam23	Adam7	10090.ENSMUSP00000084633	10090.ENSMUSP00000022640	0	0	0	0.694	0	0.422	0	0.103	0.459
Adam23	Adam28	10090.ENSMUSP00000084633	10090.ENSMUSP00000022642	0	0	0	0.682	0	0.421	0	0.047	0.424
Adam23	Adam5	10090.ENSMUSP00000084633	10090.ENSMUSP00000052661	0	0	0	0.636	0	0.422	0	0.164	0.496
Adam23	Nhlrc1	10090.ENSMUSP00000084633	10090.ENSMUSP00000054990	0	0	0	0	0	0	0	0.581	0.581
Adam23	Adam26a	10090.ENSMUSP00000084633	10090.ENSMUSP00000058256	0	0	0	0.702	0	0.422	0	0.115	0.466
Adam23	Cntn2	10090.ENSMUSP00000084633	10090.ENSMUSP00000083707	0	0	0	0	0.073	0	0	0.399	0.419
