#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
0610010F05Rik	Ttll1	10090.ENSMUSP00000044265	10090.ENSMUSP00000016897	0	0	0	0	0.054	0.495	0	0	0.501
Ackr2	Gata3	10090.ENSMUSP00000148966	10090.ENSMUSP00000100041	0	0	0	0	0	0	0	0.478	0.478
Ackr2	Cxcr2	10090.ENSMUSP00000148966	10090.ENSMUSP00000102512	0	0	0	0.794	0.049	0	0	0.460	0.464
Ackr2	Ccl27	10090.ENSMUSP00000148966	10090.ENSMUSP00000103621	0	0	0	0	0	0	0	0.996	0.996
Ackr2	Gm13306	10090.ENSMUSP00000148966	10090.ENSMUSP00000103653	0	0	0	0	0	0	0	0.996	0.996
Ackr2	Ccl27a	10090.ENSMUSP00000148966	10090.ENSMUSP00000103671	0	0	0	0	0.052	0	0	0.996	0.996
Ackr2	Il18r1	10090.ENSMUSP00000148966	10090.ENSMUSP00000103679	0	0	0	0	0.145	0	0	0.339	0.410
Ackr2	Ccl1	10090.ENSMUSP00000148966	10090.ENSMUSP00000103824	0	0	0	0	0	0	0	0.815	0.815
Ackr2	Ccr5	10090.ENSMUSP00000148966	10090.ENSMUSP00000107069	0	0	0	0.842	0.066	0	0	0.678	0.686
Ackr2	Cxcl9	10090.ENSMUSP00000148966	10090.ENSMUSP00000108716	0	0	0	0	0.042	0.073	0	0.721	0.731
Ackr2	Ccl20	10090.ENSMUSP00000148966	10090.ENSMUSP00000109064	0	0	0	0	0	0.041	0	0.780	0.780
Ackr2	Foxp3	10090.ENSMUSP00000148966	10090.ENSMUSP00000111405	0	0	0	0	0	0	0	0.673	0.673
Ackr2	Lck	10090.ENSMUSP00000148966	10090.ENSMUSP00000125777	0	0	0	0	0	0	0	0.450	0.450
Ackr2	Fcgr3	10090.ENSMUSP00000148966	10090.ENSMUSP00000131938	0	0	0	0	0.048	0	0	0.454	0.457
Ackr2	Ccr2	10090.ENSMUSP00000148966	10090.ENSMUSP00000132453	0	0	0	0.845	0.064	0	0	0.782	0.787
Ackr2	Ccl27-2	10090.ENSMUSP00000148966	10090.ENSMUSP00000137101	0	0	0	0	0	0	0	0.996	0.996
Ackr2	Ccl27b	10090.ENSMUSP00000148966	10090.ENSMUSP00000137284	0	0	0	0	0	0	0	0.996	0.996
Ackr2	Ccl19-2	10090.ENSMUSP00000148966	10090.ENSMUSP00000137353	0	0	0	0	0	0	0	0.945	0.945
Ackr2	Ccl19-3	10090.ENSMUSP00000148966	10090.ENSMUSP00000137582	0	0	0	0	0	0	0	0.946	0.946
Ackr2	Cxcr1	10090.ENSMUSP00000148966	10090.ENSMUSP00000139555	0	0	0	0.808	0	0	0	0.475	0.475
Ackr2	Il7	10090.ENSMUSP00000148966	10090.ENSMUSP00000141845	0	0	0	0	0	0	0	0.491	0.491
Ackr2	Cd19	10090.ENSMUSP00000148966	10090.ENSMUSP00000145803	0	0	0	0	0.096	0	0	0.520	0.547
Ackr2	Il18	10090.ENSMUSP00000148966	10090.ENSMUSP00000151002	0	0	0	0	0.049	0	0	0.398	0.403
Ackr2	Prf1	10090.ENSMUSP00000148966	10090.ENSMUSP00000151354	0	0	0	0	0.063	0.041	0	0.411	0.424
Ackr2	Cx3cr1	10090.ENSMUSP00000148966	10090.ENSMUSP00000150463	0	0	0	0.830	0.064	0	0	0.439	0.452
Ackr2	Cxcr5	10090.ENSMUSP00000148966	10090.ENSMUSP00000149508	0	0	0	0.784	0.065	0	0	0.466	0.479
Ackr2	Cd80	10090.ENSMUSP00000148966	10090.ENSMUSP00000156031	0	0	0	0	0	0.096	0	0.491	0.520
Ackr3	Ccl2	10090.ENSMUSP00000069114	10090.ENSMUSP00000000193	0	0	0	0	0.047	0	0	0.412	0.415
Ackr3	Ccl11	10090.ENSMUSP00000069114	10090.ENSMUSP00000000342	0	0	0	0	0.066	0	0.500	0.203	0.595
Ackr3	Il7r	10090.ENSMUSP00000069114	10090.ENSMUSP00000003981	0	0	0	0	0	0	0	0.419	0.418
Ackr3	Cd40	10090.ENSMUSP00000069114	10090.ENSMUSP00000017799	0	0	0	0	0.049	0.064	0	0.421	0.439
Ackr3	Cxcl16	10090.ENSMUSP00000069114	10090.ENSMUSP00000019064	0	0	0	0	0.041	0	0.500	0.375	0.674
Ackr3	Ccl4	10090.ENSMUSP00000069114	10090.ENSMUSP00000019074	0	0	0	0	0	0	0.500	0.251	0.609
Ackr3	Cxcl13	10090.ENSMUSP00000069114	10090.ENSMUSP00000023840	0	0	0	0	0.079	0	0.500	0.334	0.666
Ackr3	Ccl25	10090.ENSMUSP00000069114	10090.ENSMUSP00000024004	0	0	0	0	0	0	0.500	0.421	0.698
Ackr3	Cxcl5	10090.ENSMUSP00000069114	10090.ENSMUSP00000031318	0	0	0	0	0.057	0	0.500	0.328	0.655
Ackr3	Ppbp	10090.ENSMUSP00000069114	10090.ENSMUSP00000031319	0	0	0	0	0.042	0	0.500	0.259	0.614
Ackr3	Pf4	10090.ENSMUSP00000069114	10090.ENSMUSP00000031320	0	0	0	0	0.044	0	0.500	0.356	0.665
Ackr3	Cxcl3	10090.ENSMUSP00000069114	10090.ENSMUSP00000031326	0	0	0	0	0.060	0	0.500	0.120	0.550
Ackr3	Cxcl1	10090.ENSMUSP00000069114	10090.ENSMUSP00000031327	0	0	0	0	0.049	0	0.500	0.389	0.684
Ackr3	Adm	10090.ENSMUSP00000069114	10090.ENSMUSP00000033054	0	0	0	0	0.108	0	0	0.865	0.874
Ackr3	Cx3cl1	10090.ENSMUSP00000069114	10090.ENSMUSP00000034230	0	0	0	0	0	0.041	0.500	0.482	0.729
Ackr3	Ccr8	10090.ENSMUSP00000069114	10090.ENSMUSP00000038473	0	0	0	0.750	0	0	0.500	0.108	0.535
Ackr3	Ccr3	10090.ENSMUSP00000069114	10090.ENSMUSP00000039107	0	0	0	0.746	0	0	0.500	0.130	0.546
Ackr3	Ccl5	10090.ENSMUSP00000069114	10090.ENSMUSP00000039600	0	0	0	0	0	0	0.500	0.375	0.674
Ackr3	Mif	10090.ENSMUSP00000069114	10090.ENSMUSP00000041149	0	0	0	0	0	0	0	0.695	0.695
Ackr3	Cxcl10	10090.ENSMUSP00000069114	10090.ENSMUSP00000047646	0	0	0	0	0	0.073	0.500	0.630	0.813
Ackr3	Cxcr3	10090.ENSMUSP00000069114	10090.ENSMUSP00000052444	0	0	0	0.785	0	0	0.500	0.453	0.714
Ackr3	Cxcr4	10090.ENSMUSP00000069114	10090.ENSMUSP00000053489	0	0	0	0.774	0	0.561	0.900	0.460	0.974
Ackr3	Cxcr6	10090.ENSMUSP00000069114	10090.ENSMUSP00000060776	0	0	0	0.686	0	0	0.500	0.175	0.570
Ackr3	Ccr10	10090.ENSMUSP00000069114	10090.ENSMUSP00000062588	0	0	0	0.768	0	0	0.500	0.121	0.541
Ackr3	Ccr4	10090.ENSMUSP00000069114	10090.ENSMUSP00000062677	0	0	0	0.750	0	0	0.500	0.057	0.508
Ackr3	Ccl19-2	10090.ENSMUSP00000069114	10090.ENSMUSP00000137353	0	0	0	0	0	0	0	0.416	0.416
Ackr3	Ccl19-3	10090.ENSMUSP00000069114	10090.ENSMUSP00000137582	0	0	0	0	0	0	0	0.418	0.418
Ackr3	Cx3cr1	10090.ENSMUSP00000069114	10090.ENSMUSP00000150463	0	0	0	0.736	0	0	0.500	0.129	0.545
Ackr3	Ccr9	10090.ENSMUSP00000069114	10090.ENSMUSP00000127024	0	0	0	0.723	0	0	0.500	0.127	0.545
Ackr3	Ccl28	10090.ENSMUSP00000069114	10090.ENSMUSP00000096847	0	0	0	0	0	0	0.500	0.171	0.568
Ackr3	Ccr6	10090.ENSMUSP00000069114	10090.ENSMUSP00000095029	0	0	0	0.715	0	0	0.500	0.181	0.573
Ackr3	Ccr7	10090.ENSMUSP00000069114	10090.ENSMUSP00000099423	0	0	0.090	0.738	0	0	0.500	0.145	0.577
Ackr3	Cxcr1	10090.ENSMUSP00000069114	10090.ENSMUSP00000139555	0	0	0	0.781	0	0	0.500	0.200	0.583
Ackr3	Cxcr2	10090.ENSMUSP00000069114	10090.ENSMUSP00000102512	0	0	0	0.785	0	0	0.500	0.203	0.584
Ackr3	Ccl1	10090.ENSMUSP00000069114	10090.ENSMUSP00000103824	0	0	0	0	0	0	0.500	0.249	0.608
Ackr3	Ccl27b	10090.ENSMUSP00000069114	10090.ENSMUSP00000137284	0	0	0	0	0	0	0.500	0.295	0.632
Ackr3	Gm13304	10090.ENSMUSP00000069114	10090.ENSMUSP00000095727	0	0	0	0	0	0	0.500	0.315	0.642
Ackr3	Ccl21a	10090.ENSMUSP00000069114	10090.ENSMUSP00000092732	0	0	0	0	0.057	0	0.500	0.326	0.654
Ackr3	Ccl20	10090.ENSMUSP00000069114	10090.ENSMUSP00000109064	0	0	0	0	0	0.041	0.500	0.367	0.669
Ackr3	Ccl19	10090.ENSMUSP00000069114	10090.ENSMUSP00000100022	0	0	0	0	0	0	0.500	0.417	0.696
Ackr3	Ccr5	10090.ENSMUSP00000069114	10090.ENSMUSP00000107069	0	0	0	0.733	0	0	0.500	0.422	0.698
Ackr3	Cxcr5	10090.ENSMUSP00000069114	10090.ENSMUSP00000149508	0	0	0	0.726	0	0	0.500	0.444	0.710
Ackr3	Cxcl9	10090.ENSMUSP00000069114	10090.ENSMUSP00000108716	0	0	0	0	0	0.073	0.500	0.436	0.715
Ackr3	Cxcl2	10090.ENSMUSP00000069114	10090.ENSMUSP00000074885	0	0	0	0	0.050	0	0.500	0.504	0.743
Ackr3	Cxcl12	10090.ENSMUSP00000069114	10090.ENSMUSP00000072800	0	0	0	0	0.080	0.747	0.900	0.996	0.999
Ackr4	Ccl2	10090.ENSMUSP00000075507	10090.ENSMUSP00000000193	0	0	0	0	0.055	0.092	0	0.462	0.498
Ackr4	Ccl11	10090.ENSMUSP00000075507	10090.ENSMUSP00000000342	0	0	0	0	0.094	0.081	0	0.356	0.417
Ackr4	Ccl8	10090.ENSMUSP00000075507	10090.ENSMUSP00000009329	0	0	0	0	0	0	0.900	0.249	0.921
Ackr4	Cxcl13	10090.ENSMUSP00000075507	10090.ENSMUSP00000023840	0	0	0	0	0	0.092	0	0.979	0.980
Ackr4	Ccl25	10090.ENSMUSP00000075507	10090.ENSMUSP00000024004	0	0	0	0	0	0.092	0.900	0.992	0.999
Ackr4	Cx3cl1	10090.ENSMUSP00000075507	10090.ENSMUSP00000034230	0	0	0	0	0	0.041	0	0.432	0.432
Ackr4	Ccl22	10090.ENSMUSP00000075507	10090.ENSMUSP00000034231	0	0	0	0	0.055	0.055	0	0.723	0.731
Ackr4	Ccl17	10090.ENSMUSP00000075507	10090.ENSMUSP00000034232	0	0	0	0	0.055	0.055	0	0.614	0.625
Ackr4	Ccl5	10090.ENSMUSP00000075507	10090.ENSMUSP00000039600	0	0	0	0	0.055	0.055	0	0.876	0.880
Ackr4	Cxcl12	10090.ENSMUSP00000075507	10090.ENSMUSP00000072800	0	0	0	0	0	0.089	0	0.696	0.711
Ackr4	Ccl27b	10090.ENSMUSP00000075507	10090.ENSMUSP00000137284	0	0	0	0	0	0	0	0.409	0.409
Ackr4	Ccl27a	10090.ENSMUSP00000075507	10090.ENSMUSP00000103671	0	0	0	0	0	0	0	0.412	0.412
Ackr4	Ccl27	10090.ENSMUSP00000075507	10090.ENSMUSP00000103621	0	0	0	0	0	0	0	0.424	0.424
Ackr4	Ccl27-2	10090.ENSMUSP00000075507	10090.ENSMUSP00000137101	0	0	0	0	0	0	0	0.424	0.424
Ackr4	Gm13306	10090.ENSMUSP00000075507	10090.ENSMUSP00000103653	0	0	0	0	0	0	0	0.424	0.424
Ackr4	Ccl21a-2	10090.ENSMUSP00000075507	10090.ENSMUSP00000136780	0	0	0	0	0.055	0.055	0	0.421	0.438
Ackr4	Gm21541	10090.ENSMUSP00000075507	10090.ENSMUSP00000095732	0	0	0	0	0.055	0.055	0	0.464	0.480
Ackr4	Gm10591	10090.ENSMUSP00000075507	10090.ENSMUSP00000136903	0	0	0	0	0.055	0.055	0	0.467	0.482
Ackr4	Ccl21b-4	10090.ENSMUSP00000075507	10090.ENSMUSP00000137555	0	0	0	0	0.055	0.055	0	0.470	0.485
Ackr4	Ccl21b	10090.ENSMUSP00000075507	10090.ENSMUSP00000136267	0	0	0	0	0.055	0.055	0	0.470	0.485
Ackr4	Ccl21b-3	10090.ENSMUSP00000075507	10090.ENSMUSP00000137398	0	0	0	0	0.055	0.055	0	0.470	0.485
Ackr4	Ccl20	10090.ENSMUSP00000075507	10090.ENSMUSP00000109064	0	0	0	0	0	0.041	0	0.706	0.706
Ackr4	Ccr9	10090.ENSMUSP00000075507	10090.ENSMUSP00000127024	0	0	0	0.874	0	0	0.900	0.293	0.926
Ackr4	Ccl21a	10090.ENSMUSP00000075507	10090.ENSMUSP00000092732	0	0	0	0	0.055	0.055	0.900	0.366	0.935
Ackr4	Ccl1	10090.ENSMUSP00000075507	10090.ENSMUSP00000103824	0	0	0	0	0	0	0.900	0.432	0.940
Ackr4	Gm13304	10090.ENSMUSP00000075507	10090.ENSMUSP00000095727	0	0	0	0	0.055	0.055	0.900	0.423	0.941
Ackr4	Ccr7	10090.ENSMUSP00000075507	10090.ENSMUSP00000099423	0	0	0	0.872	0	0	0.900	0.466	0.944
Ackr4	Ccl19-2	10090.ENSMUSP00000075507	10090.ENSMUSP00000137353	0	0	0	0	0.055	0.055	0	0.991	0.991
Ackr4	Ccl19-3	10090.ENSMUSP00000075507	10090.ENSMUSP00000137582	0	0	0	0	0.055	0.055	0	0.992	0.992
Ackr4	Ccl19	10090.ENSMUSP00000075507	10090.ENSMUSP00000100022	0	0	0	0	0.055	0.055	0.900	0.991	0.999
Acod1	Ccl2	10090.ENSMUSP00000022722	10090.ENSMUSP00000000193	0	0	0	0	0.339	0	0	0.299	0.517
Acod1	Ccl3	10090.ENSMUSP00000022722	10090.ENSMUSP00000001008	0	0	0	0	0.562	0	0	0.298	0.679
Acod1	Ccl4	10090.ENSMUSP00000022722	10090.ENSMUSP00000019074	0	0	0	0	0.471	0	0	0.277	0.601
Acod1	Tnfaip3	10090.ENSMUSP00000022722	10090.ENSMUSP00000019997	0	0	0	0	0.171	0	0	0.447	0.522
Acod1	Arg1	10090.ENSMUSP00000022722	10090.ENSMUSP00000020161	0.067	0	0	0	0.144	0	0	0.433	0.508
Acod1	Rsad2	10090.ENSMUSP00000022722	10090.ENSMUSP00000020970	0	0	0	0	0.151	0	0	0.375	0.446
Acod1	Arg2	10090.ENSMUSP00000022722	10090.ENSMUSP00000021550	0.067	0	0	0	0.209	0	0	0.318	0.453
Acod1	Slc15a3	10090.ENSMUSP00000022722	10090.ENSMUSP00000025646	0.062	0	0	0	0.363	0	0	0.078	0.401
Acod1	Csf3	10090.ENSMUSP00000022722	10090.ENSMUSP00000037762	0	0	0	0	0.280	0	0	0.205	0.403
Acod1	Ass1	10090.ENSMUSP00000022722	10090.ENSMUSP00000099904	0.050	0	0	0	0.080	0	0	0.376	0.407
Acod1	Tlr4	10090.ENSMUSP00000022722	10090.ENSMUSP00000045770	0	0	0	0	0.090	0	0	0.378	0.410
Acod1	Mefv	10090.ENSMUSP00000022722	10090.ENSMUSP00000097795	0	0	0	0	0.305	0	0	0.200	0.420
Acod1	Isg20	10090.ENSMUSP00000022722	10090.ENSMUSP00000112621	0	0	0	0	0.086	0	0	0.400	0.429
Acod1	Gbp6	10090.ENSMUSP00000022722	10090.ENSMUSP00000142518	0	0	0	0	0.164	0	0	0.349	0.433
Acod1	Isg15	10090.ENSMUSP00000022722	10090.ENSMUSP00000082548	0	0	0	0	0.127	0	0	0.385	0.441
Acod1	Gbp7	10090.ENSMUSP00000022722	10090.ENSMUSP00000049104	0	0	0	0	0.144	0	0	0.375	0.443
Acod1	Il1a	10090.ENSMUSP00000022722	10090.ENSMUSP00000028882	0	0	0	0	0.278	0	0	0.267	0.448
Acod1	Oasl1	10090.ENSMUSP00000022722	10090.ENSMUSP00000107771	0	0	0	0	0.329	0	0	0.223	0.456
Acod1	Sucnr1	10090.ENSMUSP00000022722	10090.ENSMUSP00000029326	0	0	0	0	0	0	0	0.459	0.459
Acod1	Ifnb1	10090.ENSMUSP00000022722	10090.ENSMUSP00000056720	0	0	0	0	0.170	0	0	0.386	0.468
Acod1	Ifit3	10090.ENSMUSP00000022722	10090.ENSMUSP00000099889	0	0	0	0	0.162	0	0	0.399	0.475
Acod1	Irf1	10090.ENSMUSP00000022722	10090.ENSMUSP00000104548	0	0	0	0	0.183	0	0	0.393	0.483
Acod1	Ifit2	10090.ENSMUSP00000022722	10090.ENSMUSP00000099890	0	0	0	0	0.184	0	0	0.398	0.488
Acod1	Gbp3	10090.ENSMUSP00000022722	10090.ENSMUSP00000101828	0	0	0	0	0.229	0	0	0.365	0.490
Acod1	Ifit1	10090.ENSMUSP00000022722	10090.ENSMUSP00000099888	0	0	0	0	0.179	0	0	0.420	0.504
Acod1	Gbp2	10090.ENSMUSP00000022722	10090.ENSMUSP00000132435	0	0	0	0	0.219	0	0	0.393	0.506
Acod1	Stat3	10090.ENSMUSP00000022722	10090.ENSMUSP00000120152	0	0	0	0	0.085	0	0	0.484	0.507
Acod1	Ifng	10090.ENSMUSP00000022722	10090.ENSMUSP00000063800	0	0	0	0	0.213	0	0	0.411	0.516
Acod1	Clec4d	10090.ENSMUSP00000022722	10090.ENSMUSP00000032240	0	0	0	0	0.444	0	0	0.171	0.519
Acod1	Il1rn	10090.ENSMUSP00000022722	10090.ENSMUSP00000110126	0	0	0	0	0.351	0	0	0.291	0.520
Acod1	Cxcl1	10090.ENSMUSP00000022722	10090.ENSMUSP00000031327	0	0	0	0	0.339	0	0	0.317	0.529
Acod1	Tlr2	10090.ENSMUSP00000022722	10090.ENSMUSP00000029623	0	0	0	0	0.295	0	0	0.360	0.530
Acod1	Cxcl3	10090.ENSMUSP00000022722	10090.ENSMUSP00000031326	0	0	0	0	0.414	0	0	0.240	0.535
Acod1	Il6	10090.ENSMUSP00000022722	10090.ENSMUSP00000026845	0	0	0	0	0.308	0	0	0.440	0.595
Acod1	Irf7	10090.ENSMUSP00000022722	10090.ENSMUSP00000026571	0	0	0	0	0.147	0	0	0.570	0.617
Acod1	Cxcl2	10090.ENSMUSP00000022722	10090.ENSMUSP00000074885	0	0	0	0	0.566	0	0	0.250	0.660
Acod1	Cxcl10	10090.ENSMUSP00000022722	10090.ENSMUSP00000047646	0	0	0	0	0.517	0	0	0.429	0.712
Acod1	Il1b	10090.ENSMUSP00000022722	10090.ENSMUSP00000028881	0	0	0	0	0.477	0	0	0.497	0.726
Acod1	Tnf	10090.ENSMUSP00000022722	10090.ENSMUSP00000025263	0	0	0	0	0.565	0	0	0.432	0.742
Acod1	Clec4e	10090.ENSMUSP00000022722	10090.ENSMUSP00000032239	0	0	0	0	0.684	0	0	0.358	0.788
Actg1	Actr2	10090.ENSMUSP00000071486	10090.ENSMUSP00000000137	0	0	0.052	0.936	0.171	0.414	0.900	0.133	0.952
Actg1	Dbnl	10090.ENSMUSP00000071486	10090.ENSMUSP00000020769	0	0	0	0	0.083	0.258	0	0.342	0.513
Actg1	Evl	10090.ENSMUSP00000071486	10090.ENSMUSP00000021689	0	0	0	0	0.056	0.125	0.900	0.072	0.913
Actg1	Ywhaz	10090.ENSMUSP00000071486	10090.ENSMUSP00000022894	0	0	0.249	0	0.813	0.166	0	0.342	0.913
Actg1	Itgb8	10090.ENSMUSP00000071486	10090.ENSMUSP00000026360	0	0	0	0	0	0.061	0.900	0.139	0.912
Actg1	Vim	10090.ENSMUSP00000071486	10090.ENSMUSP00000028062	0	0	0	0	0.112	0.066	0	0.368	0.430
Actg1	Gsn	10090.ENSMUSP00000071486	10090.ENSMUSP00000028239	0	0	0	0	0.052	0.213	0	0.686	0.745
Actg1	Vamp3	10090.ENSMUSP00000071486	10090.ENSMUSP00000030797	0	0	0	0	0.060	0.049	0.400	0.093	0.449
Actg1	Mylpf	10090.ENSMUSP00000071486	10090.ENSMUSP00000032910	0	0	0	0	0.091	0.126	0.900	0.238	0.931
Actg1	Was	10090.ENSMUSP00000071486	10090.ENSMUSP00000033505	0	0	0	0	0.046	0.294	0.900	0.344	0.949
Actg1	Jam3	10090.ENSMUSP00000071486	10090.ENSMUSP00000034472	0	0	0	0	0	0	0.720	0.162	0.755
Actg1	Ddx21	10090.ENSMUSP00000071486	10090.ENSMUSP00000042691	0	0	0	0	0.046	0.070	0.500	0.065	0.530
Actg1	Flnb	10090.ENSMUSP00000071486	10090.ENSMUSP00000052020	0	0	0	0	0.096	0.113	0	0.331	0.417
Actg1	Cdc42	10090.ENSMUSP00000071486	10090.ENSMUSP00000054634	0	0	0	0	0.399	0.068	0.900	0.299	0.955
Actg1	Itgb6	10090.ENSMUSP00000071486	10090.ENSMUSP00000054944	0	0	0	0	0.064	0.061	0.900	0.104	0.910
Actg1	Itgal	10090.ENSMUSP00000071486	10090.ENSMUSP00000101913	0	0	0	0	0.041	0	0	0.412	0.412
Actg1	Prdx1	10090.ENSMUSP00000071486	10090.ENSMUSP00000114159	0	0	0	0	0.119	0.058	0	0.350	0.413
Actg1	Stxbp2	10090.ENSMUSP00000071486	10090.ENSMUSP00000125405	0	0	0	0	0.046	0.055	0.400	0.082	0.436
Actg1	Snap23	10090.ENSMUSP00000071486	10090.ENSMUSP00000112138	0	0	0	0	0.041	0.062	0.400	0.089	0.442
Actg1	Endod1	10090.ENSMUSP00000071486	10090.ENSMUSP00000127751	0	0	0	0	0	0.104	0.400	0.062	0.451
Actg1	Fyn	10090.ENSMUSP00000071486	10090.ENSMUSP00000097547	0	0	0	0	0.084	0.073	0	0.435	0.479
Actg1	Lcp1	10090.ENSMUSP00000071486	10090.ENSMUSP00000116271	0	0	0	0	0.081	0.302	0	0.282	0.500
Actg1	Gapdh	10090.ENSMUSP00000071486	10090.ENSMUSP00000113942	0	0	0	0	0.421	0	0	0.686	0.810
Actg1	Myo1f	10090.ENSMUSP00000071486	10090.ENSMUSP00000084887	0	0	0	0	0	0.115	0.900	0.135	0.916
Actg1	Myo1c	10090.ENSMUSP00000071486	10090.ENSMUSP00000104069	0	0	0	0	0.045	0.236	0.900	0.116	0.926
Actg1	Zyx	10090.ENSMUSP00000071486	10090.ENSMUSP00000126622	0	0	0	0	0.066	0.058	0.900	0.269	0.927
Actg1	Actr3	10090.ENSMUSP00000071486	10090.ENSMUSP00000137503	0	0	0	0.868	0.179	0.305	0.900	0.121	0.943
Actr2	Fcgr3	10090.ENSMUSP00000000137	10090.ENSMUSP00000131938	0	0	0	0	0	0	0.400	0	0.400
Actr2	Fcgr2b	10090.ENSMUSP00000000137	10090.ENSMUSP00000027966	0	0	0	0	0.041	0	0.400	0	0.400
Actr2	Src	10090.ENSMUSP00000000137	10090.ENSMUSP00000090237	0	0	0	0	0.073	0.073	0	0.369	0.410
Actr2	Fcgr1	10090.ENSMUSP00000000137	10090.ENSMUSP00000029748	0	0	0	0	0.042	0.049	0.400	0.050	0.411
Actr2	App	10090.ENSMUSP00000000137	10090.ENSMUSP00000005406	0	0	0	0	0.043	0.051	0	0.408	0.415
Actr2	H2-Q2	10090.ENSMUSP00000000137	10090.ENSMUSP00000078138	0	0	0	0	0.055	0	0	0.408	0.416
Actr2	H2-T23	10090.ENSMUSP00000000137	10090.ENSMUSP00000099739	0	0	0	0	0.055	0	0	0.408	0.417
Actr2	Ywhaz	10090.ENSMUSP00000000137	10090.ENSMUSP00000022894	0	0	0	0	0.317	0.088	0	0.140	0.418
Actr2	Cd247	10090.ENSMUSP00000000137	10090.ENSMUSP00000140926	0	0	0	0	0	0	0.400	0.070	0.418
Actr2	H2-K1	10090.ENSMUSP00000000137	10090.ENSMUSP00000025181	0	0	0	0	0.064	0	0	0.408	0.422
Actr2	H2-D1	10090.ENSMUSP00000000137	10090.ENSMUSP00000134570	0	0	0	0	0.063	0	0	0.408	0.422
Actr2	Iglc2	10090.ENSMUSP00000000137	10090.ENSMUSP00000100464	0	0	0	0	0	0.070	0.400	0.074	0.438
Actr2	Igll1	10090.ENSMUSP00000000137	10090.ENSMUSP00000097713	0	0	0	0	0	0.070	0.400	0.074	0.438
Actr2	Phb2	10090.ENSMUSP00000000137	10090.ENSMUSP00000004375	0	0	0	0	0	0.073	0	0.462	0.479
Actr2	Gapdh	10090.ENSMUSP00000000137	10090.ENSMUSP00000113942	0	0	0	0	0.212	0.058	0	0.363	0.486
Actr2	Cd3g	10090.ENSMUSP00000000137	10090.ENSMUSP00000002101	0	0	0	0	0	0	0.500	0	0.499
Actr2	Phb	10090.ENSMUSP00000000137	10090.ENSMUSP00000119603	0	0	0	0	0.043	0.093	0	0.502	0.530
Actr2	Fyn	10090.ENSMUSP00000000137	10090.ENSMUSP00000097547	0	0	0	0	0.079	0.073	0	0.515	0.550
Actr2	Exo1	10090.ENSMUSP00000000137	10090.ENSMUSP00000039376	0	0	0	0	0.108	0.051	0	0.515	0.553
Actr2	Myo1f	10090.ENSMUSP00000000137	10090.ENSMUSP00000084887	0	0	0	0	0.116	0.421	0	0.235	0.574
Actr2	Lcp1	10090.ENSMUSP00000000137	10090.ENSMUSP00000116271	0	0	0	0	0.128	0.259	0	0.423	0.595
Actr2	Coro1a	10090.ENSMUSP00000000137	10090.ENSMUSP00000101972	0	0	0	0	0.110	0.363	0	0.366	0.609
Actr2	Gsn	10090.ENSMUSP00000000137	10090.ENSMUSP00000028239	0	0	0	0	0	0.129	0	0.597	0.634
Actr2	Dbnl	10090.ENSMUSP00000000137	10090.ENSMUSP00000020769	0	0	0	0	0.113	0.525	0	0.302	0.680
Actr2	Myo1c	10090.ENSMUSP00000000137	10090.ENSMUSP00000104069	0	0	0	0	0	0.228	0.500	0.244	0.682
Actr2	Cdc42	10090.ENSMUSP00000000137	10090.ENSMUSP00000054634	0	0	0	0	0.349	0.068	0.500	0.698	0.896
Actr2	Actr3	10090.ENSMUSP00000000137	10090.ENSMUSP00000137503	0	0	0.077	0.810	0.744	0.943	0.900	0.950	0.999
Actr2	Was	10090.ENSMUSP00000000137	10090.ENSMUSP00000033505	0	0	0	0	0	0.792	0.900	0.986	0.999
Actr3	Cd3g	10090.ENSMUSP00000137503	10090.ENSMUSP00000002101	0	0	0	0	0	0	0.500	0	0.499
Actr3	Dbnl	10090.ENSMUSP00000137503	10090.ENSMUSP00000020769	0	0	0	0	0.233	0.322	0	0.369	0.643
Actr3	Ywhaz	10090.ENSMUSP00000137503	10090.ENSMUSP00000022894	0	0	0	0	0.346	0.088	0	0.285	0.536
Actr3	Fcgr2b	10090.ENSMUSP00000137503	10090.ENSMUSP00000027966	0	0	0	0	0.046	0	0.400	0	0.403
Actr3	Gsn	10090.ENSMUSP00000137503	10090.ENSMUSP00000028239	0	0	0	0	0.049	0.129	0	0.474	0.527
Actr3	Fcgr1	10090.ENSMUSP00000137503	10090.ENSMUSP00000029748	0	0	0	0	0.045	0.049	0.400	0.050	0.413
Actr3	Was	10090.ENSMUSP00000137503	10090.ENSMUSP00000033505	0	0	0	0	0.047	0.648	0.900	0.690	0.988
Actr3	Cdc42	10090.ENSMUSP00000137503	10090.ENSMUSP00000054634	0	0	0	0	0.405	0.068	0.500	0.366	0.801
Actr3	Igll1	10090.ENSMUSP00000137503	10090.ENSMUSP00000097713	0	0	0	0	0	0.070	0.400	0.080	0.441
Actr3	Iglc2	10090.ENSMUSP00000137503	10090.ENSMUSP00000100464	0	0	0	0	0	0.070	0.400	0.080	0.441
Actr3	Myo1c	10090.ENSMUSP00000137503	10090.ENSMUSP00000104069	0	0	0	0	0.044	0.228	0.500	0.265	0.692
