#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
1700013H16Rik	Slx	10090.ENSMUSP00000063474	10090.ENSMUSP00000094676	0	0	0	0	0	0	0	0.744	0.744
Actl6a	Dpf3	10090.ENSMUSP00000029214	10090.ENSMUSP00000136280	0	0	0	0	0.127	0.519	0.800	0.703	0.971
Actl6a	Actr8	10090.ENSMUSP00000029214	10090.ENSMUSP00000153076	0	0	0	0.571	0.053	0.803	0.800	0.422	0.975
Actl6a	Ep400	10090.ENSMUSP00000029214	10090.ENSMUSP00000049038	0	0	0	0	0.052	0.743	0.720	0.685	0.975
Actl6a	Dpf1	10090.ENSMUSP00000029214	10090.ENSMUSP00000054385	0	0	0	0	0.127	0.264	0.800	0.856	0.979
Actl6a	Bcl7a	10090.ENSMUSP00000029214	10090.ENSMUSP00000031391	0	0	0	0	0.074	0.364	0.900	0.770	0.984
Actl6a	Arid2	10090.ENSMUSP00000029214	10090.ENSMUSP00000093969	0	0	0	0	0.123	0.615	0.800	0.825	0.986
Actl6a	Smarcd3	10090.ENSMUSP00000029214	10090.ENSMUSP00000030791	0	0	0	0	0.118	0.558	0.900	0.691	0.986
Actl6a	Ss18	10090.ENSMUSP00000029214	10090.ENSMUSP00000046320	0	0	0	0	0.104	0.495	0.900	0.803	0.989
Actl6a	Brd9	10090.ENSMUSP00000029214	10090.ENSMUSP00000096982	0	0	0	0	0.093	0.425	0.900	0.824	0.989
Actl6a	Brd7	10090.ENSMUSP00000029214	10090.ENSMUSP00000034085	0	0	0	0	0.134	0.756	0.800	0.821	0.991
Actl6a	Pbrm1	10090.ENSMUSP00000029214	10090.ENSMUSP00000107727	0	0	0	0	0.154	0.766	0.800	0.832	0.992
Actl6a	Dmap1	10090.ENSMUSP00000029214	10090.ENSMUSP00000099748	0	0	0	0	0.113	0.828	0.720	0.903	0.995
Actl6a	Ruvbl1	10090.ENSMUSP00000029214	10090.ENSMUSP00000032165	0	0	0	0	0.263	0.763	0.800	0.877	0.995
Actl6a	Ruvbl2	10090.ENSMUSP00000029214	10090.ENSMUSP00000147502	0	0	0	0	0.388	0.798	0.720	0.896	0.995
Actl6a	Smarcc1	10090.ENSMUSP00000029214	10090.ENSMUSP00000086094	0	0	0	0	0.061	0.696	0.900	0.993	0.999
Actl6a	Arid1a	10090.ENSMUSP00000029214	10090.ENSMUSP00000101517	0	0	0	0	0.060	0.874	0.900	0.980	0.999
Actl6a	Smarcc2	10090.ENSMUSP00000029214	10090.ENSMUSP00000100868	0	0	0	0	0	0.877	0.900	0.986	0.999
Actl6a	Smarca4	10090.ENSMUSP00000029214	10090.ENSMUSP00000096547	0	0	0	0	0.063	0.941	0.900	0.990	0.999
Actl6a	Smarce1	10090.ENSMUSP00000029214	10090.ENSMUSP00000099422	0	0	0	0	0.061	0.829	0.900	0.992	0.999
Actl6b	Smarcb1	10090.ENSMUSP00000119356	10090.ENSMUSP00000000925	0	0	0	0	0.164	0.796	0.900	0.873	0.997
Actl6b	Hltf	10090.ENSMUSP00000119356	10090.ENSMUSP00000002502	0	0	0	0	0.091	0.379	0	0.120	0.459
Actl6b	Vps72	10090.ENSMUSP00000119356	10090.ENSMUSP00000009102	0	0	0	0	0.064	0.622	0.540	0.458	0.900
Actl6b	Hdac2	10090.ENSMUSP00000119356	10090.ENSMUSP00000019911	0	0	0	0	0.079	0.096	0	0.557	0.599
Actl6b	Yeats4	10090.ENSMUSP00000119356	10090.ENSMUSP00000020382	0	0	0	0	0.069	0.573	0.540	0.449	0.885
Actl6b	Smarcd2	10090.ENSMUSP00000119356	10090.ENSMUSP00000021052	0	0	0	0	0.118	0.558	0.800	0.623	0.966
Actl6b	Smarcd1	10090.ENSMUSP00000119356	10090.ENSMUSP00000023759	0	0	0	0	0.136	0.665	0.900	0.824	0.994
Actl6b	Phf10	10090.ENSMUSP00000119356	10090.ENSMUSP00000024657	0	0	0	0	0	0.654	0.800	0.863	0.989
Actl6b	Mllt1	10090.ENSMUSP00000119356	10090.ENSMUSP00000025053	0	0	0	0	0.051	0.299	0.540	0.178	0.714
Actl6b	Smarca2	10090.ENSMUSP00000119356	10090.ENSMUSP00000025862	0	0	0	0	0.067	0.723	0.900	0.753	0.992
Actl6b	Smarcd3	10090.ENSMUSP00000119356	10090.ENSMUSP00000030791	0	0	0	0	0.118	0.558	0.900	0.782	0.990
Actl6b	Bcl7a	10090.ENSMUSP00000119356	10090.ENSMUSP00000031391	0	0	0	0	0.087	0.260	0.900	0.409	0.954
Actl6b	Bcl7b	10090.ENSMUSP00000119356	10090.ENSMUSP00000031692	0	0	0	0	0.079	0.202	0.900	0.461	0.955
Actl6b	Ruvbl1	10090.ENSMUSP00000119356	10090.ENSMUSP00000032165	0	0	0	0	0.169	0.763	0.540	0.488	0.947
Actl6b	Rbbp7	10090.ENSMUSP00000119356	10090.ENSMUSP00000033720	0	0	0	0	0.252	0.094	0	0.242	0.441
Actl6b	Hcfc1	10090.ENSMUSP00000119356	10090.ENSMUSP00000033761	0	0	0	0	0.081	0.058	0.540	0.075	0.582
Actl6b	Brd7	10090.ENSMUSP00000119356	10090.ENSMUSP00000034085	0	0	0	0	0.091	0.567	0.800	0.562	0.960
Actl6b	Kat6a	10090.ENSMUSP00000119356	10090.ENSMUSP00000038181	0	0	0	0	0.095	0.439	0	0.244	0.582
Actl6b	Mcrs1	10090.ENSMUSP00000119356	10090.ENSMUSP00000043901	0	0	0	0	0	0.132	0.540	0.042	0.584
Actl6b	Bicral	10090.ENSMUSP00000119356	10090.ENSMUSP00000044833	0	0	0	0	0	0.140	0.900	0.249	0.929
Actl6b	Ss18	10090.ENSMUSP00000119356	10090.ENSMUSP00000046320	0	0	0	0	0	0.490	0.900	0.392	0.966
Actl6b	Actr5	10090.ENSMUSP00000119356	10090.ENSMUSP00000046658	0	0	0	0.565	0	0.644	0	0.374	0.767
Actl6b	Ep400	10090.ENSMUSP00000119356	10090.ENSMUSP00000049038	0	0	0	0	0	0.653	0.540	0.295	0.877
Actl6b	Ercc6l	10090.ENSMUSP00000119356	10090.ENSMUSP00000050592	0	0	0	0	0.106	0.379	0	0.120	0.468
Actl6b	Ino80	10090.ENSMUSP00000119356	10090.ENSMUSP00000051845	0	0	0	0	0.091	0.379	0	0.120	0.459
Actl6b	Dpf1	10090.ENSMUSP00000119356	10090.ENSMUSP00000054385	0	0	0	0	0.167	0.255	0.900	0.997	0.999
Actl6b	Chd4	10090.ENSMUSP00000119356	10090.ENSMUSP00000060054	0	0	0	0	0.074	0.121	0	0.402	0.471
Actl6b	Ercc6l2	10090.ENSMUSP00000119356	10090.ENSMUSP00000069488	0	0	0	0	0.104	0.379	0	0.120	0.467
Actl6b	Mysm1	10090.ENSMUSP00000119356	10090.ENSMUSP00000075269	0	0	0	0	0	0.557	0	0.143	0.604
Actl6b	Mllt3	10090.ENSMUSP00000119356	10090.ENSMUSP00000077232	0	0	0	0	0.051	0.299	0.540	0.178	0.714
Actl6b	H3c8	10090.ENSMUSP00000119356	10090.ENSMUSP00000079670	0	0	0	0	0.069	0.300	0.400	0.281	0.681
Actl6b	Morf4l1	10090.ENSMUSP00000119356	10090.ENSMUSP00000082346	0	0	0	0	0.176	0.550	0.540	0.296	0.863
Actl6b	H4c11	10090.ENSMUSP00000119356	10090.ENSMUSP00000085006	0	0	0	0	0	0.334	0.500	0.119	0.681
Actl6b	Smarcc1	10090.ENSMUSP00000119356	10090.ENSMUSP00000086094	0	0	0	0	0	0.557	0.900	0.901	0.995
Actl6b	Arid2	10090.ENSMUSP00000119356	10090.ENSMUSP00000093969	0	0	0	0	0.079	0.497	0.800	0.651	0.963
Actl6b	Smarca4	10090.ENSMUSP00000119356	10090.ENSMUSP00000096547	0	0	0	0	0.048	0.723	0.900	0.787	0.993
Actl6b	Brd9	10090.ENSMUSP00000119356	10090.ENSMUSP00000096982	0	0	0	0	0.091	0.425	0.900	0.498	0.970
Actl6b	Smarca1	10090.ENSMUSP00000119356	10090.ENSMUSP00000099138	0	0	0	0	0.117	0.121	0	0.314	0.421
Actl6b	Smarce1	10090.ENSMUSP00000119356	10090.ENSMUSP00000099422	0	0	0	0	0	0.665	0.900	0.932	0.997
Actl6b	Rbbp4	10090.ENSMUSP00000119356	10090.ENSMUSP00000099658	0	0	0	0	0.252	0.094	0	0.241	0.441
Actl6b	Dmap1	10090.ENSMUSP00000119356	10090.ENSMUSP00000099748	0	0	0	0	0.090	0.799	0.540	0.435	0.946
Actl6b	Smarcc2	10090.ENSMUSP00000119356	10090.ENSMUSP00000100868	0	0	0	0	0	0.557	0.900	0.919	0.996
Actl6b	Arid1a	10090.ENSMUSP00000119356	10090.ENSMUSP00000101517	0	0	0	0	0	0.421	0.900	0.754	0.984
Actl6b	H3f3b	10090.ENSMUSP00000119356	10090.ENSMUSP00000102062	0	0	0	0	0.069	0.300	0	0.281	0.490
Actl6b	Tfpt	10090.ENSMUSP00000119356	10090.ENSMUSP00000104281	0	0	0	0	0.093	0.235	0	0.221	0.413
Actl6b	Chd3	10090.ENSMUSP00000119356	10090.ENSMUSP00000104301	0	0	0	0	0.093	0.121	0	0.343	0.431
Actl6b	Znhit1	10090.ENSMUSP00000119356	10090.ENSMUSP00000106720	0	0	0	0	0.042	0.505	0	0.211	0.593
Actl6b	Pbrm1	10090.ENSMUSP00000119356	10090.ENSMUSP00000107727	0	0	0	0	0.120	0.766	0.800	0.630	0.982
Actl6b	Yeats2	10090.ENSMUSP00000119356	10090.ENSMUSP00000111222	0	0	0	0	0.051	0.299	0.540	0.178	0.714
Actl6b	Arid1b	10090.ENSMUSP00000119356	10090.ENSMUSP00000111463	0	0	0	0	0	0.421	0.900	0.626	0.976
Actl6b	Dpf2	10090.ENSMUSP00000119356	10090.ENSMUSP00000113465	0	0	0	0	0.127	0.490	0.540	0.656	0.920
Actl6b	Ino80c	10090.ENSMUSP00000119356	10090.ENSMUSP00000114643	0	0	0	0	0	0.555	0	0.466	0.752
Actl6b	Kat6b	10090.ENSMUSP00000119356	10090.ENSMUSP00000138377	0	0	0	0	0.095	0.439	0	0.213	0.565
Actl6b	Srcap	10090.ENSMUSP00000119356	10090.ENSMUSP00000140036	0	0	0	0	0	0.653	0	0.211	0.714
Actl6b	Actr8	10090.ENSMUSP00000119356	10090.ENSMUSP00000153076	0	0	0	0.570	0	0.803	0	0.449	0.886
Actl6b	Bicra	10090.ENSMUSP00000119356	10090.ENSMUSP00000148012	0	0	0	0	0	0.140	0.900	0.400	0.943
Actl6b	Ruvbl2	10090.ENSMUSP00000119356	10090.ENSMUSP00000147502	0	0	0	0	0.260	0.720	0.540	0.512	0.947
Actl6b	Bcl7c	10090.ENSMUSP00000119356	10090.ENSMUSP00000145743	0	0	0	0	0.072	0.302	0.900	0.440	0.958
Actl6b	Dpf3	10090.ENSMUSP00000119356	10090.ENSMUSP00000136280	0	0	0	0	0.127	0.390	0.900	0.988	0.999
Actr5	Hltf	10090.ENSMUSP00000046658	10090.ENSMUSP00000002502	0	0	0	0	0	0.414	0	0.134	0.470
Actr5	H2bc4	10090.ENSMUSP00000046658	10090.ENSMUSP00000018246	0	0	0	0	0	0.379	0	0.119	0.429
Actr5	Actr6	10090.ENSMUSP00000046658	10090.ENSMUSP00000020109	0	0	0	0.614	0.043	0	0.540	0.178	0.606
Actr5	Yy1	10090.ENSMUSP00000046658	10090.ENSMUSP00000021692	0	0	0	0	0.061	0.362	0.800	0.045	0.870
Actr5	Chd1	10090.ENSMUSP00000046658	10090.ENSMUSP00000024627	0	0	0	0	0.054	0.302	0	0.199	0.425
Actr5	Chd5	10090.ENSMUSP00000046658	10090.ENSMUSP00000030775	0	0	0	0	0	0.302	0	0.332	0.514
Actr5	Ino80b	10090.ENSMUSP00000046658	10090.ENSMUSP00000032109	0	0	0	0	0.150	0.824	0.800	0.135	0.970
Actr5	Ruvbl1	10090.ENSMUSP00000046658	10090.ENSMUSP00000032165	0	0	0	0	0.048	0.978	0.800	0.825	0.999
Actr5	Cfdp1	10090.ENSMUSP00000046658	10090.ENSMUSP00000034432	0	0	0	0	0.043	0	0.540	0	0.540
Actr5	Mcrs1	10090.ENSMUSP00000046658	10090.ENSMUSP00000043901	0	0	0	0	0.044	0.257	0.800	0.394	0.902
Actr5	H3f3b	10090.ENSMUSP00000046658	10090.ENSMUSP00000102062	0	0	0	0	0	0.414	0	0	0.414
Actr5	H3c10	10090.ENSMUSP00000046658	10090.ENSMUSP00000140394	0	0	0	0	0	0.414	0	0	0.414
Actr5	H3c11	10090.ENSMUSP00000046658	10090.ENSMUSP00000139663	0	0	0	0	0	0.414	0	0	0.414
Actr5	H3c8	10090.ENSMUSP00000046658	10090.ENSMUSP00000079670	0	0	0	0	0	0.414	0	0	0.414
Actr5	H3c1	10090.ENSMUSP00000046658	10090.ENSMUSP00000089293	0	0	0	0	0	0.414	0	0	0.414
Actr5	H3f3a	10090.ENSMUSP00000046658	10090.ENSMUSP00000124509	0	0	0	0	0.054	0.414	0	0	0.421
Actr5	H2bc21	10090.ENSMUSP00000046658	10090.ENSMUSP00000088287	0	0	0	0	0	0.379	0	0.119	0.429
Actr5	H2bc3	10090.ENSMUSP00000046658	10090.ENSMUSP00000097294	0	0	0	0	0	0.379	0	0.119	0.429
Actr5	H2bc1	10090.ENSMUSP00000046658	10090.ENSMUSP00000056604	0	0	0	0	0	0.379	0	0.119	0.429
Actr5	H2bc12	10090.ENSMUSP00000046658	10090.ENSMUSP00000106085	0	0	0	0	0	0.379	0	0.119	0.429
Actr5	H2bc15	10090.ENSMUSP00000046658	10090.ENSMUSP00000089301	0	0	0	0	0	0.379	0	0.118	0.429
Actr5	H2bc14	10090.ENSMUSP00000046658	10090.ENSMUSP00000153457	0	0	0	0	0	0.379	0	0.120	0.430
Actr5	H2bc18	10090.ENSMUSP00000046658	10090.ENSMUSP00000135427	0	0	0	0	0	0.379	0	0.122	0.431
Actr5	H2bc9	10090.ENSMUSP00000046658	10090.ENSMUSP00000153277	0	0	0	0	0	0.379	0	0.121	0.431
Actr5	Hist1h2bq	10090.ENSMUSP00000046658	10090.ENSMUSP00000089343	0	0	0	0	0	0.379	0	0.122	0.431
Actr5	H2bu2	10090.ENSMUSP00000046658	10090.ENSMUSP00000076397	0	0	0	0	0	0.379	0	0.123	0.432
Actr5	Hist1h2bp	10090.ENSMUSP00000046658	10090.ENSMUSP00000106099	0	0	0	0	0	0.379	0	0.125	0.433
Actr5	H2bfm	10090.ENSMUSP00000046658	10090.ENSMUSP00000055261	0	0	0	0	0	0.379	0	0.125	0.433
Actr5	Ercc6l	10090.ENSMUSP00000046658	10090.ENSMUSP00000050592	0	0	0	0	0.048	0.414	0	0.134	0.474
Actr5	Ercc6l2	10090.ENSMUSP00000046658	10090.ENSMUSP00000069488	0	0	0	0	0.052	0.414	0	0.134	0.476
Actr5	Znhit1	10090.ENSMUSP00000046658	10090.ENSMUSP00000106720	0	0	0	0	0.043	0	0.540	0	0.540
Actr5	Dmap1	10090.ENSMUSP00000046658	10090.ENSMUSP00000099748	0	0	0	0	0.054	0	0.540	0	0.546
Actr5	Ercc6	10090.ENSMUSP00000046658	10090.ENSMUSP00000066256	0	0	0	0	0.085	0.302	0	0.548	0.686
Actr5	Srcap	10090.ENSMUSP00000046658	10090.ENSMUSP00000140036	0	0	0	0	0.063	0.302	0.540	0.134	0.704
Actr5	Anp32e	10090.ENSMUSP00000046658	10090.ENSMUSP00000128483	0	0	0	0	0	0	0.720	0	0.720
Actr5	Ep400	10090.ENSMUSP00000046658	10090.ENSMUSP00000049038	0	0	0	0	0.052	0.302	0.720	0.134	0.818
Actr5	Ino80d	10090.ENSMUSP00000046658	10090.ENSMUSP00000130864	0	0	0	0	0	0.261	0.800	0.053	0.847
Actr5	Tfpt	10090.ENSMUSP00000046658	10090.ENSMUSP00000104281	0	0	0	0	0.061	0.261	0.800	0.498	0.921
Actr5	Uchl5	10090.ENSMUSP00000046658	10090.ENSMUSP00000140106	0	0	0	0	0	0.552	0.720	0.546	0.938
Actr5	Ino80e	10090.ENSMUSP00000046658	10090.ENSMUSP00000049851	0	0	0	0	0.058	0.942	0.800	0.308	0.991
Actr5	Actr8	10090.ENSMUSP00000046658	10090.ENSMUSP00000153076	0	0	0	0	0.088	0.822	0.800	0.872	0.995
Actr5	Ino80	10090.ENSMUSP00000046658	10090.ENSMUSP00000051845	0	0	0	0	0.071	0.978	0.800	0.235	0.996
Actr5	Nfrkb	10090.ENSMUSP00000046658	10090.ENSMUSP00000083341	0	0	0	0	0.129	0.942	0.800	0.813	0.997
Actr5	Ruvbl2	10090.ENSMUSP00000046658	10090.ENSMUSP00000147502	0	0	0	0	0.048	0.978	0.720	0.764	0.998
Actr5	Ino80c	10090.ENSMUSP00000046658	10090.ENSMUSP00000114643	0	0	0	0	0.048	0.978	0.800	0.803	0.999
Actr6	Vps72	10090.ENSMUSP00000020109	10090.ENSMUSP00000009102	0	0	0	0	0	0.766	0	0.635	0.911
Actr6	Tada2a	10090.ENSMUSP00000020109	10090.ENSMUSP00000018795	0	0	0	0	0.083	0	0	0.491	0.513
Actr6	Chd6	10090.ENSMUSP00000020109	10090.ENSMUSP00000042291	0	0	0	0	0	0.285	0	0.247	0.439
Actr6	Nfrkb	10090.ENSMUSP00000020109	10090.ENSMUSP00000083341	0	0	0	0	0	0	0.540	0.047	0.542
Actr6	Ino80d	10090.ENSMUSP00000020109	10090.ENSMUSP00000130864	0	0	0	0	0	0	0.540	0.057	0.547
Actr6	Yy1	10090.ENSMUSP00000020109	10090.ENSMUSP00000021692	0	0	0	0	0.059	0	0.540	0	0.548
Actr6	Mcrs1	10090.ENSMUSP00000020109	10090.ENSMUSP00000043901	0	0	0	0	0.067	0	0.540	0.047	0.555
Actr6	Tfpt	10090.ENSMUSP00000020109	10090.ENSMUSP00000104281	0	0	0	0	0.074	0.067	0.540	0	0.568
Actr6	Uchl5	10090.ENSMUSP00000020109	10090.ENSMUSP00000140106	0	0	0	0	0.105	0	0.540	0	0.570
Actr6	Ino80b	10090.ENSMUSP00000020109	10090.ENSMUSP00000032109	0	0	0	0	0.051	0.042	0.540	0.095	0.571
Actr6	Anp32e	10090.ENSMUSP00000020109	10090.ENSMUSP00000128483	0	0	0	0	0.049	0.100	0.540	0.132	0.612
Actr6	Ino80e	10090.ENSMUSP00000020109	10090.ENSMUSP00000049851	0	0	0	0	0.044	0.089	0.540	0.263	0.665
Actr6	Ino80	10090.ENSMUSP00000020109	10090.ENSMUSP00000051845	0	0	0	0	0.056	0.285	0.540	0.053	0.666
Actr6	Ino80c	10090.ENSMUSP00000020109	10090.ENSMUSP00000114643	0	0	0	0	0.129	0	0.540	0.302	0.696
Actr6	Actr8	10090.ENSMUSP00000020109	10090.ENSMUSP00000153076	0	0	0	0	0.154	0.141	0.540	0.529	0.821
Actr6	Cfdp1	10090.ENSMUSP00000020109	10090.ENSMUSP00000034432	0	0	0	0	0.111	0.262	0.540	0.513	0.833
Actr6	Yeats4	10090.ENSMUSP00000020109	10090.ENSMUSP00000020382	0	0	0	0	0.103	0.524	0	0.666	0.845
Actr6	Ep400	10090.ENSMUSP00000020109	10090.ENSMUSP00000049038	0	0	0	0	0	0.803	0.540	0.096	0.910
Actr6	Znhit1	10090.ENSMUSP00000020109	10090.ENSMUSP00000106720	0	0	0	0	0.090	0.726	0.540	0.550	0.941
Actr6	Srcap	10090.ENSMUSP00000020109	10090.ENSMUSP00000140036	0	0	0	0	0	0.859	0.540	0.200	0.943
Actr6	Dmap1	10090.ENSMUSP00000020109	10090.ENSMUSP00000099748	0	0	0	0	0.073	0.625	0.540	0.695	0.944
Actr6	Ruvbl1	10090.ENSMUSP00000020109	10090.ENSMUSP00000032165	0	0	0	0	0.053	0.978	0.540	0.355	0.992
Actr6	Ruvbl2	10090.ENSMUSP00000020109	10090.ENSMUSP00000147502	0	0	0	0	0.044	0.977	0.540	0.389	0.993
Actr8	Smarcb1	10090.ENSMUSP00000153076	10090.ENSMUSP00000000925	0	0	0	0	0.061	0.295	0	0.233	0.449
Actr8	Smarcd2	10090.ENSMUSP00000153076	10090.ENSMUSP00000021052	0	0	0	0	0.082	0.245	0	0.214	0.408
Actr8	Yy1	10090.ENSMUSP00000153076	10090.ENSMUSP00000021692	0	0	0	0	0.079	0.379	0.800	0.119	0.885
Actr8	Smarcd1	10090.ENSMUSP00000153076	10090.ENSMUSP00000023759	0	0	0	0	0.084	0.245	0	0.236	0.426
Actr8	Chd5	10090.ENSMUSP00000153076	10090.ENSMUSP00000030775	0	0	0	0	0	0.121	0	0.348	0.402
Actr8	Smarcd3	10090.ENSMUSP00000153076	10090.ENSMUSP00000030791	0	0	0	0	0.078	0.245	0	0.228	0.416
Actr8	Ino80b	10090.ENSMUSP00000153076	10090.ENSMUSP00000032109	0	0	0	0	0.048	0.320	0.800	0.177	0.879
Actr8	Ruvbl1	10090.ENSMUSP00000153076	10090.ENSMUSP00000032165	0	0	0	0	0.086	0.821	0.800	0.781	0.991
Actr8	Cfdp1	10090.ENSMUSP00000153076	10090.ENSMUSP00000034432	0	0	0	0	0.067	0.122	0.540	0.078	0.606
Actr8	Mcrs1	10090.ENSMUSP00000153076	10090.ENSMUSP00000043901	0	0	0	0	0.115	0.261	0.800	0.419	0.913
Actr8	Ep400	10090.ENSMUSP00000153076	10090.ENSMUSP00000049038	0	0	0	0	0.046	0.237	0.720	0.325	0.844
Actr8	Ino80e	10090.ENSMUSP00000153076	10090.ENSMUSP00000049851	0	0	0	0	0.061	0.559	0.800	0.485	0.951
Actr8	Ino80	10090.ENSMUSP00000153076	10090.ENSMUSP00000051845	0	0	0	0	0.046	0.566	0.800	0.211	0.925
Actr8	Mysm1	10090.ENSMUSP00000153076	10090.ENSMUSP00000075269	0	0	0	0	0.053	0.449	0	0.109	0.494
Actr8	Nfrkb	10090.ENSMUSP00000153076	10090.ENSMUSP00000083341	0	0	0	0	0.101	0.415	0.800	0.618	0.954
Actr8	Dmap1	10090.ENSMUSP00000153076	10090.ENSMUSP00000099748	0	0	0	0	0.518	0.284	0.540	0.153	0.847
Actr8	Tfpt	10090.ENSMUSP00000153076	10090.ENSMUSP00000104281	0	0	0	0	0.104	0.393	0.800	0.502	0.938
Actr8	Znhit1	10090.ENSMUSP00000153076	10090.ENSMUSP00000106720	0	0	0	0	0.052	0.213	0.540	0.071	0.638
Actr8	Pbrm1	10090.ENSMUSP00000153076	10090.ENSMUSP00000107727	0	0	0	0	0.060	0.286	0	0.392	0.556
Actr8	Ino80c	10090.ENSMUSP00000153076	10090.ENSMUSP00000114643	0	0	0.211	0	0.066	0.823	0.800	0.755	0.992
Actr8	Anp32e	10090.ENSMUSP00000153076	10090.ENSMUSP00000128483	0	0	0	0	0.049	0	0.720	0	0.722
Actr8	Ino80d	10090.ENSMUSP00000153076	10090.ENSMUSP00000130864	0	0	0	0	0	0.275	0.800	0.065	0.852
Actr8	Srcap	10090.ENSMUSP00000153076	10090.ENSMUSP00000140036	0	0	0	0	0	0.237	0.540	0.325	0.742
Actr8	Uchl5	10090.ENSMUSP00000153076	10090.ENSMUSP00000140106	0	0	0	0	0.051	0.553	0.720	0.368	0.914
Actr8	Ruvbl2	10090.ENSMUSP00000153076	10090.ENSMUSP00000147502	0	0	0	0	0.087	0.824	0.720	0.753	0.987
Anp32b	Ptma	10090.ENSMUSP00000099990	10090.ENSMUSP00000044188	0	0	0	0	0.179	0.098	0	0.299	0.436
Anp32b	Ssrp1	10090.ENSMUSP00000099990	10090.ENSMUSP00000076971	0	0	0	0	0.242	0.089	0	0.222	0.416
Anp32b	Set	10090.ENSMUSP00000099990	10090.ENSMUSP00000099930	0	0	0	0	0.294	0.102	0	0.238	0.475
Anp32e	Vps72	10090.ENSMUSP00000128483	10090.ENSMUSP00000009102	0	0	0	0	0.061	0.444	0	0.611	0.779
Anp32e	Yy1	10090.ENSMUSP00000128483	10090.ENSMUSP00000021692	0	0	0	0	0.066	0	0.720	0	0.727
Anp32e	Dek	10090.ENSMUSP00000128483	10090.ENSMUSP00000021807	0	0	0	0	0.322	0	0	0.215	0.445
Anp32e	Nasp	10090.ENSMUSP00000128483	10090.ENSMUSP00000030456	0	0	0	0	0.206	0	0	0.307	0.426
Anp32e	Ino80b	10090.ENSMUSP00000128483	10090.ENSMUSP00000032109	0	0	0	0	0.042	0	0.720	0	0.720
Anp32e	Ruvbl1	10090.ENSMUSP00000128483	10090.ENSMUSP00000032165	0	0	0	0	0.104	0.139	0.720	0.193	0.802
Anp32e	Cfdp1	10090.ENSMUSP00000128483	10090.ENSMUSP00000034432	0	0	0	0	0.095	0	0.540	0	0.566
Anp32e	Supt16	10090.ENSMUSP00000128483	10090.ENSMUSP00000042283	0	0	0	0	0.101	0.100	0	0.364	0.441
Anp32e	Mcrs1	10090.ENSMUSP00000128483	10090.ENSMUSP00000043901	0	0	0	0	0.067	0	0.720	0	0.727
Anp32e	Ep400	10090.ENSMUSP00000128483	10090.ENSMUSP00000049038	0	0	0	0	0.053	0.100	0.720	0.676	0.912
Anp32e	Ino80e	10090.ENSMUSP00000128483	10090.ENSMUSP00000049851	0	0	0	0	0.065	0	0.720	0	0.727
Anp32e	Ino80	10090.ENSMUSP00000128483	10090.ENSMUSP00000051845	0	0	0	0	0.044	0.117	0.720	0.074	0.751
Anp32e	Ssrp1	10090.ENSMUSP00000128483	10090.ENSMUSP00000076971	0	0	0	0	0.237	0.100	0	0.229	0.424
Anp32e	Nfrkb	10090.ENSMUSP00000128483	10090.ENSMUSP00000083341	0	0	0	0	0.044	0	0.720	0	0.720
Anp32e	Dmap1	10090.ENSMUSP00000128483	10090.ENSMUSP00000099748	0	0	0	0	0.059	0.292	0.540	0.395	0.789
Anp32e	Set	10090.ENSMUSP00000128483	10090.ENSMUSP00000099930	0	0	0	0	0.208	0.116	0	0.270	0.445
Anp32e	Tfpt	10090.ENSMUSP00000128483	10090.ENSMUSP00000104281	0	0	0	0	0.069	0	0.720	0	0.728
Anp32e	Znhit1	10090.ENSMUSP00000128483	10090.ENSMUSP00000106720	0	0	0	0	0	0.100	0.540	0	0.568
Anp32e	Ino80c	10090.ENSMUSP00000128483	10090.ENSMUSP00000114643	0	0	0	0	0.091	0	0.720	0.377	0.827
Anp32e	Ino80d	10090.ENSMUSP00000128483	10090.ENSMUSP00000130864	0	0	0	0	0.046	0	0.720	0	0.721
Anp32e	Uchl5	10090.ENSMUSP00000128483	10090.ENSMUSP00000140106	0	0	0	0	0.115	0.093	0.720	0	0.755
Anp32e	Srcap	10090.ENSMUSP00000128483	10090.ENSMUSP00000140036	0	0	0	0	0	0.100	0.540	0.465	0.759
Anp32e	Ruvbl2	10090.ENSMUSP00000128483	10090.ENSMUSP00000147502	0	0	0	0	0.101	0.100	0.720	0.085	0.765
Arid1a	Smarcb1	10090.ENSMUSP00000101517	10090.ENSMUSP00000000925	0	0	0	0	0.084	0.941	0.900	0.996	0.999
Arid1a	Supt6	10090.ENSMUSP00000101517	10090.ENSMUSP00000002121	0	0	0	0	0.125	0	0	0.450	0.498
Arid1a	Baz1b	10090.ENSMUSP00000101517	10090.ENSMUSP00000002825	0	0	0	0	0.238	0.338	0	0.517	0.736
Arid1a	Brd4	10090.ENSMUSP00000101517	10090.ENSMUSP00000003726	0	0	0	0	0.754	0.065	0	0.473	0.868
Arid1a	Hdac2	10090.ENSMUSP00000101517	10090.ENSMUSP00000019911	0	0	0	0	0.065	0.292	0	0.342	0.526
Arid1a	Smarcd2	10090.ENSMUSP00000101517	10090.ENSMUSP00000021052	0	0	0	0	0.053	0.488	0.800	0.773	0.975
