#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
2610528A11Rik	Gpr15	10090.ENSMUSP00000136426	10090.ENSMUSP00000086731	0	0	0	0	0	0	0	0.792	0.792
Ackr2	Cxcl5	10090.ENSMUSP00000148966	10090.ENSMUSP00000031318	0	0	0	0	0	0	0	0.546	0.546
Ackr2	Pf4	10090.ENSMUSP00000148966	10090.ENSMUSP00000031320	0	0	0	0	0	0	0	0.446	0.446
Ackr2	Cxcl1	10090.ENSMUSP00000148966	10090.ENSMUSP00000031327	0	0	0	0	0	0	0	0.556	0.556
Ackr2	Cx3cl1	10090.ENSMUSP00000148966	10090.ENSMUSP00000034230	0	0	0	0	0.051	0.041	0	0.552	0.556
Ackr2	Ccl22	10090.ENSMUSP00000148966	10090.ENSMUSP00000034231	0	0	0	0	0	0	0.500	0.922	0.959
Ackr2	Ccl17	10090.ENSMUSP00000148966	10090.ENSMUSP00000034232	0	0	0	0	0.059	0	0.500	0.976	0.988
Ackr2	Ccr8	10090.ENSMUSP00000148966	10090.ENSMUSP00000038473	0	0	0	0.853	0	0	0	0.582	0.582
Ackr2	Ccr3	10090.ENSMUSP00000148966	10090.ENSMUSP00000039107	0	0	0	0.826	0	0	0	0.499	0.499
Ackr2	Ccl5	10090.ENSMUSP00000148966	10090.ENSMUSP00000039600	0	0	0	0	0	0.093	0.500	0.893	0.947
Ackr2	Cxcl10	10090.ENSMUSP00000148966	10090.ENSMUSP00000047646	0	0	0	0	0	0.073	0	0.711	0.721
Ackr2	S1pr1	10090.ENSMUSP00000148966	10090.ENSMUSP00000050897	0	0	0	0	0.135	0	0	0.521	0.568
Ackr2	Cxcr3	10090.ENSMUSP00000148966	10090.ENSMUSP00000052444	0	0	0	0.838	0.053	0	0	0.519	0.525
Ackr2	Cxcr4	10090.ENSMUSP00000148966	10090.ENSMUSP00000053489	0	0	0	0.817	0	0	0	0.641	0.641
Ackr2	Cxcr6	10090.ENSMUSP00000148966	10090.ENSMUSP00000060776	0	0	0	0.777	0.049	0	0	0.440	0.444
Ackr2	Ifng	10090.ENSMUSP00000148966	10090.ENSMUSP00000063800	0	0	0	0	0.042	0	0	0.652	0.652
Ackr2	Itgam	10090.ENSMUSP00000148966	10090.ENSMUSP00000068468	0	0	0	0	0	0	0	0.555	0.555
Ackr2	Cxcl12	10090.ENSMUSP00000148966	10090.ENSMUSP00000072800	0	0	0	0	0.079	0.090	0	0.859	0.872
Ackr2	Itga1	10090.ENSMUSP00000148966	10090.ENSMUSP00000077132	0	0	0	0	0.171	0	0	0.365	0.451
Ackr2	Icam1	10090.ENSMUSP00000148966	10090.ENSMUSP00000083587	0	0	0	0	0.102	0	0	0.410	0.447
Ackr2	Ccl26	10090.ENSMUSP00000148966	10090.ENSMUSP00000091779	0	0	0	0	0	0	0	0.466	0.465
Ackr2	Ccr6	10090.ENSMUSP00000148966	10090.ENSMUSP00000095029	0	0	0	0.812	0.060	0	0	0.554	0.563
Ackr2	Ccl28	10090.ENSMUSP00000148966	10090.ENSMUSP00000096847	0	0	0	0	0	0	0	0.958	0.958
Ackr2	Selplg	10090.ENSMUSP00000148966	10090.ENSMUSP00000098436	0	0	0	0	0.044	0	0	0.453	0.454
Ackr2	Ccr7	10090.ENSMUSP00000148966	10090.ENSMUSP00000099423	0	0	0	0.771	0.065	0	0	0.799	0.804
Ackr2	Itga4	10090.ENSMUSP00000148966	10090.ENSMUSP00000099718	0	0	0	0	0	0	0	0.478	0.478
Ackr2	Ccl19	10090.ENSMUSP00000148966	10090.ENSMUSP00000100022	0	0	0	0	0.123	0	0	0.945	0.949
Ackr2	Gata3	10090.ENSMUSP00000148966	10090.ENSMUSP00000100041	0	0	0	0	0	0	0	0.478	0.478
Ackr2	Cxcr2	10090.ENSMUSP00000148966	10090.ENSMUSP00000102512	0	0	0	0.794	0.049	0	0	0.460	0.464
Ackr2	Lpar1	10090.ENSMUSP00000148966	10090.ENSMUSP00000103197	0	0	0	0	0	0	0	0.422	0.422
Ackr2	Ccl27	10090.ENSMUSP00000148966	10090.ENSMUSP00000103621	0	0	0	0	0	0	0	0.996	0.996
Ackr2	Gm13306	10090.ENSMUSP00000148966	10090.ENSMUSP00000103653	0	0	0	0	0	0	0	0.996	0.996
Ackr2	Ccl27a	10090.ENSMUSP00000148966	10090.ENSMUSP00000103671	0	0	0	0	0.052	0	0	0.996	0.996
Ackr2	Ccl1	10090.ENSMUSP00000148966	10090.ENSMUSP00000103824	0	0	0	0	0	0	0	0.815	0.815
Ackr2	Ccr5	10090.ENSMUSP00000148966	10090.ENSMUSP00000107069	0	0	0	0.842	0.066	0	0	0.678	0.686
Ackr2	Cxcl9	10090.ENSMUSP00000148966	10090.ENSMUSP00000108716	0	0	0	0	0.042	0.073	0	0.721	0.731
Ackr2	Ccl20	10090.ENSMUSP00000148966	10090.ENSMUSP00000109064	0	0	0	0	0	0.041	0	0.780	0.780
Ackr2	Selp	10090.ENSMUSP00000148966	10090.ENSMUSP00000123924	0	0	0	0	0.060	0	0	0.653	0.660
Ackr2	Cadm1	10090.ENSMUSP00000148966	10090.ENSMUSP00000124119	0	0	0	0	0.050	0.082	0	0.381	0.413
Ackr2	Fcgr3	10090.ENSMUSP00000148966	10090.ENSMUSP00000131938	0	0	0	0	0.048	0	0	0.454	0.457
Ackr2	Ccr2	10090.ENSMUSP00000148966	10090.ENSMUSP00000132453	0	0	0	0.845	0.064	0	0	0.782	0.787
Ackr2	Ccl27-2	10090.ENSMUSP00000148966	10090.ENSMUSP00000137101	0	0	0	0	0	0	0	0.996	0.996
Ackr2	Ccl27b	10090.ENSMUSP00000148966	10090.ENSMUSP00000137284	0	0	0	0	0	0	0	0.996	0.996
Ackr2	Ccl19-2	10090.ENSMUSP00000148966	10090.ENSMUSP00000137353	0	0	0	0	0	0	0	0.945	0.945
Ackr2	Ccl19-3	10090.ENSMUSP00000148966	10090.ENSMUSP00000137582	0	0	0	0	0	0	0	0.946	0.946
Ackr2	Ptprc	10090.ENSMUSP00000148966	10090.ENSMUSP00000138350	0	0	0	0	0	0	0	0.604	0.604
Ackr2	Cxcr1	10090.ENSMUSP00000148966	10090.ENSMUSP00000139555	0	0	0	0.808	0	0	0	0.475	0.475
Ackr2	Cx3cr1	10090.ENSMUSP00000148966	10090.ENSMUSP00000150463	0	0	0	0.830	0.064	0	0	0.439	0.452
Ackr2	Cxcr5	10090.ENSMUSP00000148966	10090.ENSMUSP00000149508	0	0	0	0.784	0.065	0	0	0.466	0.479
Ackr3	Ccl2	10090.ENSMUSP00000069114	10090.ENSMUSP00000000193	0	0	0	0	0.047	0	0	0.412	0.415
Ackr3	Ccl11	10090.ENSMUSP00000069114	10090.ENSMUSP00000000342	0	0	0	0	0.066	0	0.500	0.203	0.595
Ackr3	Akt1	10090.ENSMUSP00000069114	10090.ENSMUSP00000001780	0	0	0	0	0	0	0	0.430	0.430
Ackr3	Cxcl16	10090.ENSMUSP00000069114	10090.ENSMUSP00000019064	0	0	0	0	0.041	0	0.500	0.375	0.674
Ackr3	Ccl4	10090.ENSMUSP00000069114	10090.ENSMUSP00000019074	0	0	0	0	0	0	0.500	0.251	0.609
Ackr3	Egfr	10090.ENSMUSP00000069114	10090.ENSMUSP00000020329	0	0	0	0	0	0	0	0.629	0.629
Ackr3	Cxcl13	10090.ENSMUSP00000069114	10090.ENSMUSP00000023840	0	0	0	0	0.079	0	0.500	0.334	0.666
Ackr3	Ccl25	10090.ENSMUSP00000069114	10090.ENSMUSP00000024004	0	0	0	0	0	0	0.500	0.421	0.698
Ackr3	Atp5b	10090.ENSMUSP00000069114	10090.ENSMUSP00000026459	0	0	0	0	0	0.482	0	0	0.482
Ackr3	Vcam1	10090.ENSMUSP00000069114	10090.ENSMUSP00000029574	0	0	0	0	0.054	0.096	0	0.461	0.498
Ackr3	Cxcl5	10090.ENSMUSP00000069114	10090.ENSMUSP00000031318	0	0	0	0	0.057	0	0.500	0.328	0.655
Ackr3	Ppbp	10090.ENSMUSP00000069114	10090.ENSMUSP00000031319	0	0	0	0	0.042	0	0.500	0.259	0.614
Ackr3	Pf4	10090.ENSMUSP00000069114	10090.ENSMUSP00000031320	0	0	0	0	0.044	0	0.500	0.356	0.665
Ackr3	Cxcl3	10090.ENSMUSP00000069114	10090.ENSMUSP00000031326	0	0	0	0	0.060	0	0.500	0.120	0.550
Ackr3	Cxcl1	10090.ENSMUSP00000069114	10090.ENSMUSP00000031327	0	0	0	0	0.049	0	0.500	0.389	0.684
Ackr3	Cx3cl1	10090.ENSMUSP00000069114	10090.ENSMUSP00000034230	0	0	0	0	0	0.041	0.500	0.482	0.729
Ackr3	Ccr8	10090.ENSMUSP00000069114	10090.ENSMUSP00000038473	0	0	0	0.750	0	0	0.500	0.108	0.535
Ackr3	Ccr3	10090.ENSMUSP00000069114	10090.ENSMUSP00000039107	0	0	0	0.746	0	0	0.500	0.130	0.546
Ackr3	Ccl5	10090.ENSMUSP00000069114	10090.ENSMUSP00000039600	0	0	0	0	0	0	0.500	0.375	0.674
Ackr3	Cxcl10	10090.ENSMUSP00000069114	10090.ENSMUSP00000047646	0	0	0	0	0	0.073	0.500	0.630	0.813
Ackr3	Cxcr3	10090.ENSMUSP00000069114	10090.ENSMUSP00000052444	0	0	0	0.785	0	0	0.500	0.453	0.714
Ackr3	Cxcr4	10090.ENSMUSP00000069114	10090.ENSMUSP00000053489	0	0	0	0.774	0	0.561	0.900	0.460	0.974
Ackr3	Cxcr6	10090.ENSMUSP00000069114	10090.ENSMUSP00000060776	0	0	0	0.686	0	0	0.500	0.175	0.570
Ackr3	Ccr10	10090.ENSMUSP00000069114	10090.ENSMUSP00000062588	0	0	0	0.768	0	0	0.500	0.121	0.541
Ackr3	Ccr4	10090.ENSMUSP00000069114	10090.ENSMUSP00000062677	0	0	0	0.750	0	0	0.500	0.057	0.508
Ackr3	Ccl19-2	10090.ENSMUSP00000069114	10090.ENSMUSP00000137353	0	0	0	0	0	0	0	0.416	0.416
Ackr3	Ccl19-3	10090.ENSMUSP00000069114	10090.ENSMUSP00000137582	0	0	0	0	0	0	0	0.418	0.418
Ackr3	Cx3cr1	10090.ENSMUSP00000069114	10090.ENSMUSP00000150463	0	0	0	0.736	0	0	0.500	0.129	0.545
Ackr3	Ccr9	10090.ENSMUSP00000069114	10090.ENSMUSP00000127024	0	0	0	0.723	0	0	0.500	0.127	0.545
Ackr3	Ccl28	10090.ENSMUSP00000069114	10090.ENSMUSP00000096847	0	0	0	0	0	0	0.500	0.171	0.568
Ackr3	Ccr6	10090.ENSMUSP00000069114	10090.ENSMUSP00000095029	0	0	0	0.715	0	0	0.500	0.181	0.573
Ackr3	Ccr7	10090.ENSMUSP00000069114	10090.ENSMUSP00000099423	0	0	0.090	0.738	0	0	0.500	0.145	0.577
Ackr3	Cxcr1	10090.ENSMUSP00000069114	10090.ENSMUSP00000139555	0	0	0	0.781	0	0	0.500	0.200	0.583
Ackr3	Cxcr2	10090.ENSMUSP00000069114	10090.ENSMUSP00000102512	0	0	0	0.785	0	0	0.500	0.203	0.584
Ackr3	Ccl1	10090.ENSMUSP00000069114	10090.ENSMUSP00000103824	0	0	0	0	0	0	0.500	0.249	0.608
Ackr3	Ccl27b	10090.ENSMUSP00000069114	10090.ENSMUSP00000137284	0	0	0	0	0	0	0.500	0.295	0.632
Ackr3	Gm13304	10090.ENSMUSP00000069114	10090.ENSMUSP00000095727	0	0	0	0	0	0	0.500	0.315	0.642
Ackr3	Ccl21a	10090.ENSMUSP00000069114	10090.ENSMUSP00000092732	0	0	0	0	0.057	0	0.500	0.326	0.654
Ackr3	Ccl20	10090.ENSMUSP00000069114	10090.ENSMUSP00000109064	0	0	0	0	0	0.041	0.500	0.367	0.669
Ackr3	Ccl19	10090.ENSMUSP00000069114	10090.ENSMUSP00000100022	0	0	0	0	0	0	0.500	0.417	0.696
Ackr3	Ccr5	10090.ENSMUSP00000069114	10090.ENSMUSP00000107069	0	0	0	0.733	0	0	0.500	0.422	0.698
Ackr3	Cxcr5	10090.ENSMUSP00000069114	10090.ENSMUSP00000149508	0	0	0	0.726	0	0	0.500	0.444	0.710
Ackr3	Cxcl9	10090.ENSMUSP00000069114	10090.ENSMUSP00000108716	0	0	0	0	0	0.073	0.500	0.436	0.715
Ackr3	Cxcl2	10090.ENSMUSP00000069114	10090.ENSMUSP00000074885	0	0	0	0	0.050	0	0.500	0.504	0.743
Ackr3	Arrb2	10090.ENSMUSP00000069114	10090.ENSMUSP00000104208	0	0	0	0	0	0.905	0	0.850	0.985
Ackr3	Cxcl12	10090.ENSMUSP00000069114	10090.ENSMUSP00000072800	0	0	0	0	0.080	0.747	0.900	0.996	0.999
Ackr4	Ccl2	10090.ENSMUSP00000075507	10090.ENSMUSP00000000193	0	0	0	0	0.055	0.092	0	0.462	0.498
Ackr4	Ccl11	10090.ENSMUSP00000075507	10090.ENSMUSP00000000342	0	0	0	0	0.094	0.081	0	0.356	0.417
Ackr4	Ccl8	10090.ENSMUSP00000075507	10090.ENSMUSP00000009329	0	0	0	0	0	0	0.900	0.249	0.921
Ackr4	Madcam1	10090.ENSMUSP00000075507	10090.ENSMUSP00000020554	0	0	0	0	0	0	0	0.451	0.451
Ackr4	Cxcl13	10090.ENSMUSP00000075507	10090.ENSMUSP00000023840	0	0	0	0	0	0.092	0	0.979	0.980
Ackr4	Ccl25	10090.ENSMUSP00000075507	10090.ENSMUSP00000024004	0	0	0	0	0	0.092	0.900	0.992	0.999
Ackr4	Cx3cl1	10090.ENSMUSP00000075507	10090.ENSMUSP00000034230	0	0	0	0	0	0.041	0	0.432	0.432
Ackr4	Ccl22	10090.ENSMUSP00000075507	10090.ENSMUSP00000034231	0	0	0	0	0.055	0.055	0	0.723	0.731
Ackr4	Ccl17	10090.ENSMUSP00000075507	10090.ENSMUSP00000034232	0	0	0	0	0.055	0.055	0	0.614	0.625
Ackr4	Ccl5	10090.ENSMUSP00000075507	10090.ENSMUSP00000039600	0	0	0	0	0.055	0.055	0	0.876	0.880
Ackr4	Cxcl12	10090.ENSMUSP00000075507	10090.ENSMUSP00000072800	0	0	0	0	0	0.089	0	0.696	0.711
Ackr4	Ccl27b	10090.ENSMUSP00000075507	10090.ENSMUSP00000137284	0	0	0	0	0	0	0	0.409	0.409
Ackr4	Ccl27a	10090.ENSMUSP00000075507	10090.ENSMUSP00000103671	0	0	0	0	0	0	0	0.412	0.412
Ackr4	Ccl27	10090.ENSMUSP00000075507	10090.ENSMUSP00000103621	0	0	0	0	0	0	0	0.424	0.424
Ackr4	Ccl27-2	10090.ENSMUSP00000075507	10090.ENSMUSP00000137101	0	0	0	0	0	0	0	0.424	0.424
Ackr4	Gm13306	10090.ENSMUSP00000075507	10090.ENSMUSP00000103653	0	0	0	0	0	0	0	0.424	0.424
Ackr4	Ccl21a-2	10090.ENSMUSP00000075507	10090.ENSMUSP00000136780	0	0	0	0	0.055	0.055	0	0.421	0.438
Ackr4	Gm21541	10090.ENSMUSP00000075507	10090.ENSMUSP00000095732	0	0	0	0	0.055	0.055	0	0.464	0.480
Ackr4	Gm10591	10090.ENSMUSP00000075507	10090.ENSMUSP00000136903	0	0	0	0	0.055	0.055	0	0.467	0.482
Ackr4	Ccl21b-4	10090.ENSMUSP00000075507	10090.ENSMUSP00000137555	0	0	0	0	0.055	0.055	0	0.470	0.485
Ackr4	Ccl21b	10090.ENSMUSP00000075507	10090.ENSMUSP00000136267	0	0	0	0	0.055	0.055	0	0.470	0.485
Ackr4	Ccl21b-3	10090.ENSMUSP00000075507	10090.ENSMUSP00000137398	0	0	0	0	0.055	0.055	0	0.470	0.485
Ackr4	Arrb2	10090.ENSMUSP00000075507	10090.ENSMUSP00000104208	0	0	0	0	0	0.097	0	0.536	0.563
Ackr4	Ccl20	10090.ENSMUSP00000075507	10090.ENSMUSP00000109064	0	0	0	0	0	0.041	0	0.706	0.706
Ackr4	Ccr9	10090.ENSMUSP00000075507	10090.ENSMUSP00000127024	0	0	0	0.874	0	0	0.900	0.293	0.926
Ackr4	Ccl21a	10090.ENSMUSP00000075507	10090.ENSMUSP00000092732	0	0	0	0	0.055	0.055	0.900	0.366	0.935
Ackr4	Ccl1	10090.ENSMUSP00000075507	10090.ENSMUSP00000103824	0	0	0	0	0	0	0.900	0.432	0.940
Ackr4	Gm13304	10090.ENSMUSP00000075507	10090.ENSMUSP00000095727	0	0	0	0	0.055	0.055	0.900	0.423	0.941
Ackr4	Ccr7	10090.ENSMUSP00000075507	10090.ENSMUSP00000099423	0	0	0	0.872	0	0	0.900	0.466	0.944
Ackr4	Ccl19-2	10090.ENSMUSP00000075507	10090.ENSMUSP00000137353	0	0	0	0	0.055	0.055	0	0.991	0.991
Ackr4	Ccl19-3	10090.ENSMUSP00000075507	10090.ENSMUSP00000137582	0	0	0	0	0.055	0.055	0	0.992	0.992
Ackr4	Ccl19	10090.ENSMUSP00000075507	10090.ENSMUSP00000100022	0	0	0	0	0.055	0.055	0.900	0.991	0.999
Actb	Itgb2l	10090.ENSMUSP00000098066	10090.ENSMUSP00000000161	0	0	0	0	0	0.061	0	0.558	0.567
Actb	Ccl2	10090.ENSMUSP00000098066	10090.ENSMUSP00000000193	0	0	0	0	0	0	0	0.708	0.708
Actb	Itgb2	10090.ENSMUSP00000098066	10090.ENSMUSP00000000299	0	0	0	0	0	0.061	0	0.655	0.662
Actb	Ccl3	10090.ENSMUSP00000098066	10090.ENSMUSP00000001008	0	0	0	0	0	0	0	0.512	0.512
Actb	Pcnt	10090.ENSMUSP00000098066	10090.ENSMUSP00000001179	0	0	0	0	0	0.098	0	0.407	0.442
Actb	Itgb7	10090.ENSMUSP00000098066	10090.ENSMUSP00000001327	0	0	0	0	0	0.061	0.900	0.205	0.918
Actb	Tbx21	10090.ENSMUSP00000098066	10090.ENSMUSP00000001484	0	0	0	0	0	0	0	0.512	0.512
Actb	Jup	10090.ENSMUSP00000098066	10090.ENSMUSP00000001592	0	0	0	0	0	0.053	0	0.407	0.415
Actb	Akt1	10090.ENSMUSP00000098066	10090.ENSMUSP00000001780	0	0	0	0	0.079	0.079	0	0.886	0.895
Actb	Smo	10090.ENSMUSP00000098066	10090.ENSMUSP00000001812	0	0	0	0	0	0	0	0.456	0.456
Actb	Rhoc	10090.ENSMUSP00000098066	10090.ENSMUSP00000002303	0	0	0	0	0.103	0.068	0.500	0.382	0.707
Actb	Ppard	10090.ENSMUSP00000098066	10090.ENSMUSP00000002320	0	0	0	0	0	0.052	0	0.493	0.499
Actb	Axl	10090.ENSMUSP00000098066	10090.ENSMUSP00000002677	0	0	0	0	0.091	0.073	0	0.459	0.504
Actb	Tgfb1	10090.ENSMUSP00000098066	10090.ENSMUSP00000002678	0	0	0	0	0	0	0	0.770	0.770
Actb	Shh	10090.ENSMUSP00000098066	10090.ENSMUSP00000002708	0	0	0	0	0	0	0	0.567	0.567
Actb	Aqp1	10090.ENSMUSP00000098066	10090.ENSMUSP00000004774	0	0	0	0	0.079	0.129	0	0.422	0.496
Actb	Map2k1	10090.ENSMUSP00000098066	10090.ENSMUSP00000005066	0	0	0	0	0.044	0.062	0	0.671	0.679
Actb	Cd44	10090.ENSMUSP00000098066	10090.ENSMUSP00000005218	0	0	0	0	0.066	0.051	0	0.716	0.726
Actb	Wdr1	10090.ENSMUSP00000098066	10090.ENSMUSP00000005234	0	0	0	0	0.146	0.271	0	0.281	0.513
Actb	Kit	10090.ENSMUSP00000098066	10090.ENSMUSP00000005815	0	0	0	0	0.054	0.062	0	0.688	0.698
Actb	Epha2	10090.ENSMUSP00000098066	10090.ENSMUSP00000006614	0	0	0	0	0.073	0.073	0	0.396	0.436
Actb	Ctnnb1	10090.ENSMUSP00000098066	10090.ENSMUSP00000007130	0	0	0	0	0.065	0.066	0	0.833	0.842
Actb	Tgfbr1	10090.ENSMUSP00000098066	10090.ENSMUSP00000007757	0	0	0	0	0.073	0.073	0	0.493	0.526
Actb	Rhoa	10090.ENSMUSP00000098066	10090.ENSMUSP00000007959	0	0	0	0	0.578	0.068	0.900	0.675	0.985
Actb	Eng	10090.ENSMUSP00000098066	10090.ENSMUSP00000009705	0	0	0	0	0	0	0	0.742	0.742
Actb	Pten	10090.ENSMUSP00000098066	10090.ENSMUSP00000013807	0	0	0	0	0.053	0.059	0	0.721	0.730
Actb	Plg	10090.ENSMUSP00000098066	10090.ENSMUSP00000014578	0	0	0	0	0	0.096	0	0.402	0.436
Actb	Csf1	10090.ENSMUSP00000098066	10090.ENSMUSP00000014743	0	0	0	0	0.075	0.072	0	0.640	0.663
Actb	Gata2	10090.ENSMUSP00000098066	10090.ENSMUSP00000015197	0	0	0	0	0	0.052	0	0.406	0.413
Actb	Srf	10090.ENSMUSP00000098066	10090.ENSMUSP00000015749	0	0	0	0	0	0.083	0	0.419	0.445
Actb	Cd34	10090.ENSMUSP00000098066	10090.ENSMUSP00000016638	0	0	0	0	0.082	0	0	0.693	0.706
Actb	Myh9	10090.ENSMUSP00000098066	10090.ENSMUSP00000016771	0	0	0	0	0.189	0.674	0.900	0.762	0.992
Actb	Vtn	10090.ENSMUSP00000098066	10090.ENSMUSP00000017488	0	0	0	0	0	0	0	0.622	0.622
Actb	Mmp9	10090.ENSMUSP00000098066	10090.ENSMUSP00000017881	0	0	0	0	0	0	0	0.791	0.791
Actb	Ccl4	10090.ENSMUSP00000098066	10090.ENSMUSP00000019074	0	0	0	0	0.041	0	0	0.456	0.456
Actb	Ccn2	10090.ENSMUSP00000098066	10090.ENSMUSP00000020171	0	0	0	0	0.055	0.066	0	0.641	0.655
Actb	Egfr	10090.ENSMUSP00000098066	10090.ENSMUSP00000020329	0	0	0	0	0	0.088	0	0.840	0.848
Actb	Sdc1	10090.ENSMUSP00000098066	10090.ENSMUSP00000020911	0	0	0	0	0	0	0	0.456	0.456
Actb	Itgb3	10090.ENSMUSP00000098066	10090.ENSMUSP00000021028	0	0	0	0	0	0.061	0.900	0.511	0.950
Actb	Hif1a	10090.ENSMUSP00000098066	10090.ENSMUSP00000021530	0	0	0	0	0.042	0.059	0	0.795	0.799
Actb	Edn1	10090.ENSMUSP00000098066	10090.ENSMUSP00000021796	0	0	0	0	0.043	0	0	0.517	0.518
Actb	Plau	10090.ENSMUSP00000098066	10090.ENSMUSP00000022368	0	0	0	0	0	0.096	0	0.460	0.491
Actb	Mapk8	10090.ENSMUSP00000098066	10090.ENSMUSP00000022504	0	0	0	0	0.054	0.042	0	0.682	0.686
Actb	Tnfsf11	10090.ENSMUSP00000098066	10090.ENSMUSP00000022592	0	0	0	0	0	0	0	0.661	0.661
Actb	Gdnf	10090.ENSMUSP00000098066	10090.ENSMUSP00000022744	0	0	0	0	0	0	0	0.534	0.534
Actb	Itga5	10090.ENSMUSP00000098066	10090.ENSMUSP00000023128	0	0	0	0	0.046	0	0.650	0.461	0.804
Actb	Snai2	10090.ENSMUSP00000098066	10090.ENSMUSP00000023356	0	0	0	0	0	0	0	0.697	0.697
Actb	Cxadr	10090.ENSMUSP00000098066	10090.ENSMUSP00000023572	0	0	0	0	0.042	0.390	0	0.210	0.498
Actb	Cyp1b1	10090.ENSMUSP00000098066	10090.ENSMUSP00000024894	0	0	0	0	0.058	0	0	0.443	0.453
Actb	Cdh2	10090.ENSMUSP00000098066	10090.ENSMUSP00000025166	0	0	0	0	0	0.067	0	0.786	0.792
Actb	Tnf	10090.ENSMUSP00000098066	10090.ENSMUSP00000025263	0	0	0	0	0	0.108	0	0.876	0.884
Actb	Lox	10090.ENSMUSP00000098066	10090.ENSMUSP00000025409	0	0	0	0	0	0.104	0	0.615	0.641
Actb	Pdgfrb	10090.ENSMUSP00000098066	10090.ENSMUSP00000025522	0	0	0	0	0.048	0	0	0.564	0.567
Actb	Anxa1	10090.ENSMUSP00000098066	10090.ENSMUSP00000025561	0	0	0	0	0.096	0.066	0	0.465	0.509
Actb	Lrp5	10090.ENSMUSP00000098066	10090.ENSMUSP00000025856	0	0	0	0	0	0	0	0.446	0.446
Actb	Fgf8	10090.ENSMUSP00000098066	10090.ENSMUSP00000026241	0	0	0	0	0	0	0	0.556	0.556
Actb	Itgb8	10090.ENSMUSP00000098066	10090.ENSMUSP00000026360	0	0	0	0	0	0.061	0.900	0.232	0.921
Actb	Atp5b	10090.ENSMUSP00000098066	10090.ENSMUSP00000026459	0	0	0	0	0.238	0.088	0	0.498	0.621
Actb	Ddit3	10090.ENSMUSP00000098066	10090.ENSMUSP00000026475	0	0	0	0	0.068	0	0	0.612	0.623
Actb	Sox17	10090.ENSMUSP00000098066	10090.ENSMUSP00000027035	0	0	0	0	0	0	0	0.424	0.424
Actb	Il17a	10090.ENSMUSP00000098066	10090.ENSMUSP00000027061	0	0	0	0	0	0	0	0.690	0.690
Actb	Vil1	10090.ENSMUSP00000098066	10090.ENSMUSP00000027366	0	0	0	0	0	0.141	0	0.527	0.576
Actb	Sell	10090.ENSMUSP00000098066	10090.ENSMUSP00000027871	0	0	0	0	0	0.051	0	0.491	0.496
Actb	Sele	10090.ENSMUSP00000098066	10090.ENSMUSP00000027874	0	0	0	0	0	0.053	0	0.475	0.481
Actb	Prkcq	10090.ENSMUSP00000098066	10090.ENSMUSP00000028118	0	0	0	0	0.064	0.077	0	0.379	0.417
Actb	Notch1	10090.ENSMUSP00000098066	10090.ENSMUSP00000028288	0	0	0	0	0.045	0.104	0	0.650	0.675
Actb	Itgav	10090.ENSMUSP00000098066	10090.ENSMUSP00000028499	0	0	0	0	0.046	0	0.650	0.485	0.813
Actb	Mdk	10090.ENSMUSP00000098066	10090.ENSMUSP00000028672	0	0	0	0	0	0.066	0	0.706	0.713
Actb	Tyro3	10090.ENSMUSP00000098066	10090.ENSMUSP00000028763	0	0	0	0	0.091	0.073	0	0.456	0.501
Actb	Il1b	10090.ENSMUSP00000098066	10090.ENSMUSP00000028881	0	0	0	0	0.042	0	0	0.868	0.868
Actb	Pik3ca	10090.ENSMUSP00000098066	10090.ENSMUSP00000029201	0	0	0	0	0	0	0	0.577	0.577
Actb	Vcam1	10090.ENSMUSP00000098066	10090.ENSMUSP00000029574	0	0	0	0	0	0.051	0	0.612	0.616
Actb	Lef1	10090.ENSMUSP00000098066	10090.ENSMUSP00000029611	0	0	0	0	0	0	0	0.500	0.499
Actb	Tlr2	10090.ENSMUSP00000098066	10090.ENSMUSP00000029623	0	0	0	0	0	0.095	0	0.657	0.676
Actb	Ccn1	10090.ENSMUSP00000098066	10090.ENSMUSP00000029846	0	0	0	0	0.055	0.058	0	0.443	0.460
Actb	Pdpn	10090.ENSMUSP00000098066	10090.ENSMUSP00000030317	0	0	0	0	0.044	0	0	0.410	0.411
Actb	Cdk5	10090.ENSMUSP00000098066	10090.ENSMUSP00000030814	0	0.005	0	0	0	0	0	0.533	0.533
Actb	Nos3	10090.ENSMUSP00000098066	10090.ENSMUSP00000030834	0	0	0	0	0	0.070	0	0.392	0.410
Actb	Prkcz	10090.ENSMUSP00000098066	10090.ENSMUSP00000030922	0	0	0	0	0.073	0.073	0	0.377	0.418
Actb	Cxcl5	10090.ENSMUSP00000098066	10090.ENSMUSP00000031318	0	0	0	0	0	0	0	0.410	0.410
Actb	Cxcl15	10090.ENSMUSP00000098066	10090.ENSMUSP00000031322	0	0	0	0	0	0	0	0.607	0.607
Actb	Cxcl1	10090.ENSMUSP00000098066	10090.ENSMUSP00000031327	0	0	0	0	0	0	0	0.606	0.606
Actb	Flt1	10090.ENSMUSP00000098066	10090.ENSMUSP00000031653	0	0	0	0	0	0	0	0.566	0.566
Actb	Ret	10090.ENSMUSP00000098066	10090.ENSMUSP00000032201	0	0	0	0	0	0.050	0	0.407	0.412
